subject,roi,mean,std,median,min,max,skew,kurtosis
sub-024P,limbic,4.593027682488195,2.865408434465818,4.03851386445,0.4121010829,14.738415421,1.308315255038324,2.036955230993664
sub-024P,motor,4.653306561220834,4.53963349897882,2.9166406337,0.2679640935,34.892661169,2.6499215265705014,12.41282278331023
sub-024P,salience,4.447671349795139,3.3520299550556736,3.5120491414,0.3927027836,16.3050602482,1.4305516361732526,1.7450859151332434
sub-024P,visual,4.186529720350695,7.813615583966001,2.3680682385,0.5426282034,84.9976135305,8.030903884022798,77.27703517897272
sub-030P,auditory,4.137423587539583,3.780771685146532,2.93458833755,0.3787249645,26.82930759,2.627645208138615,9.56583619212874
sub-030P,dmn,4.482195744140972,5.6850395594684775,2.7976254157,0.1976246193,43.7239101295,4.245319283948319,23.002637917031766
sub-030P,fpn,4.710870124953473,7.476390508149831,2.3648836366,0.1550218783,66.3451979193,4.9544290522160095,32.426197807173985
sub-030P,limbic,4.686770983075,4.00333681229133,3.7579161611,0.5933058352,24.9005497158,2.866513546819929,10.004626427433987
sub-030P,motor,4.580380965808333,5.813000568346392,2.58302955555,0.2009185318,31.3012114568,2.6442450620392046,7.176826309185001
sub-030P,salience,4.67539718615,3.367613975085799,3.8609227808,0.4238248025,17.1488656288,1.7188040477287512,2.939296871043049
sub-030P,visual,3.748693274221528,5.915140778591272,1.8889558960500001,0.2555935162,38.3647721806,3.763892168039628,15.778066853571069
sub-039P,auditory,4.226279134809029,3.34633442207702,3.16720176355,0.3736086686,20.9800709987,1.851923552867007,4.382170039091563
sub-039P,dmn,4.412882986685416,3.752163862415024,3.0824676195,0.3672540099,26.3398201661,2.2305034280647638,7.557767109048884
sub-039P,fpn,4.248318580663889,4.674714955666423,2.5978520192000003,0.2005522374,24.8076902219,2.312128299540489,5.486336226521402
sub-039P,limbic,4.932514163033334,4.266821149918314,3.7719832188,0.4919253486,26.8196857636,2.2551532730353254,6.460187215297871
sub-039P,motor,4.151262536798611,4.0572355111748255,2.78949124725,0.5130382526,20.7627955658,2.0035273827941062,3.95685148209696
sub-039P,salience,4.481004637851389,3.5331665831176435,3.4384672730499997,0.3383191333,20.3599304076,1.7614805790114583,3.4728176952978878
sub-039P,visual,4.482569770690278,4.728756395907584,3.08142038195,0.1776816328,32.3593424306,3.195918683290564,13.643821953591097
sub-041P,auditory,4.8210108140125,3.42038107841721,3.77191780415,0.4108916826,19.0052812193,1.8870054959154143,4.286112891152196
sub-041P,dmn,4.749171585708334,2.6126672302063305,4.122833995200001,0.9587571219,17.0135932913,1.669039488825525,4.220197887675089
sub-041P,fpn,4.155022630495139,3.060780689728119,3.42767073035,0.3229488367,24.2523613149,2.5320033200096197,11.620277465724785
sub-041P,limbic,4.831743398050694,3.179937676548852,3.9620483486499998,0.6548743509,16.4700243307,1.5064287204513025,2.214264697779785
sub-041P,motor,4.730099076185416,3.7663853541837247,3.5427899996,0.3684420374,26.5231825072,2.3182138069294873,8.505222157059102
sub-041P,salience,4.837040148493056,3.0020265312421834,4.02782227945,0.6612806721,13.9010081726,1.0289771239203624,0.32146642630756705
sub-041P,visual,5.2367096085104174,3.428852353308915,4.58349234515,0.6815523474,17.4817901143,0.9756579406232051,0.8493528049517987
sub-043P,auditory,3.7830694176125,3.154015456727063,2.9205048223,0.3011947566,23.5757008444,2.8110615474384466,12.088326614723778
sub-043P,dmn,3.909247700826389,2.802892060746831,3.23699782845,0.3179913437,16.9691795977,1.5580387500431856,3.0354089373973174
sub-043P,fpn,4.311460170484028,6.590059551162167,2.92430293455,0.2970984224,71.0920824331,7.820963088766466,72.7472534842665
sub-043P,limbic,3.800429025794444,2.7863209484746414,3.17139617525,0.5997638337,23.4031325901,3.481342463065375,18.444753905849755
sub-043P,motor,3.8670306597444437,4.050863379248456,2.5439631747,0.470725773,30.5262875449,3.270018120425075,15.660479812065876
sub-043P,salience,3.764281306839583,2.521581568121253,3.29833969365,0.1739061628,13.1697078842,1.2865260673499979,1.8506199895397941
sub-043P,visual,4.361798762614584,6.318636681539072,2.9423549797,0.1629822025,65.0397734812,6.771495562113245,58.04322766781808
sub-045P,auditory,5.164774223095833,3.9910800159930733,3.9827796383000003,0.9148953384,31.4759958951,2.79228520834055,12.72854291119981
sub-045P,dmn,5.340099300072222,2.5756835307530066,5.1231518949999995,1.0371859457,14.8969990303,0.9641679277679982,0.9797529155000664
sub-045P,fpn,5.356812943891667,2.9283654869435134,4.6978147084,0.4028373223,16.1846560739,1.0149282863775937,0.9886546331323576
sub-045P,limbic,6.228382428001388,4.769080269877398,4.67873662815,0.4631827775,20.8307638696,1.0795794348602752,0.2726313087991823
sub-045P,motor,4.614123974556945,3.664453905784249,3.21901071975,0.5631415889,18.5601777353,1.6460146951245591,2.5759374824035586
sub-045P,salience,5.431826759295833,3.269918757942015,4.9269586390499995,0.628949994,19.4328762272,1.10730969097069,1.6620130083022797
sub-045P,visual,5.41947575631875,4.0572907452877,4.5672214502,0.8311204179,25.6781730906,2.1300663499850074,6.087311615022077
sub-047P,auditory,3.967557932728473,2.9267529757629114,3.0922607109999998,0.3470810427,17.5931479875,1.7968924502995218,4.421202786968537
sub-047P,dmn,4.6628217345034715,3.3985639772155225,3.7606660452,0.4379096458,19.867489636,2.061552358618069,4.999529130566056
sub-047P,fpn,5.4632241928562495,5.523956844173921,3.8158815836,0.4669066012,42.9225089025,3.5179165815905993,16.574492137664073
sub-047P,limbic,4.24417758428125,4.238216291273657,2.9032726216,0.2364967845,35.4708650136,3.72817046359213,20.523116697358322
sub-047P,motor,4.8559928992513886,5.228914058563796,3.3218832454499996,0.1039952325,27.2492209424,2.437795940356733,6.349968984476547
sub-047P,salience,5.2229690520277785,3.907318949307579,4.0795586139,0.7857133398,21.5426235811,1.7423964011701418,3.5813410767356437
