subject,roi,mean,std,median,min,max,skew,kurtosis
sub-003P,auditory,6.16455252915,2.472136726239395,6.27622875555,3.1402549348,9.5828568889,0.015494680008077992,-1.6036682595533565
sub-003P,dmn,8.8798954602,3.472191851912982,7.857250227750001,3.9512724408,14.0658572017,0.2522465567238252,-1.2270228075813765
sub-003P,fpn,7.912584881633333,3.3618183286797136,7.1030433691,3.039729339,12.5603970444,0.16181654056728667,-1.2868482656786824
sub-003P,limbic,3.7481369220333334,2.2223682039719694,3.0464735679999997,1.3289340501,8.2961503762,1.1709676203146182,0.18251805120872033
sub-003P,motor,8.7070922949,4.23594635674877,8.79518190425,1.9141354065,14.8191902486,-0.15202815743266374,-1.0707236364792458
sub-003P,salience,2.7951424240000002,1.409063994048093,2.0702962659,1.462784061,4.7698000734,0.5756419878352418,-1.5257438364375369
sub-003P,visual,6.4594913211166665,1.9108935943195569,5.8404287456,4.3372621681,9.625882118,0.4925879989780872,-1.2615565087727856
sub-005P,auditory,8.03797899175,5.3246954857935425,8.28692819115,1.2479990308,14.6679963044,-0.03185209153972489,-1.7866270643459605
sub-005P,dmn,8.51647787395,4.362492653525559,7.728913174500001,3.3082193827,14.5759459338,0.2374762732945103,-1.5576258397564802
sub-005P,fpn,7.0618635329499995,3.75662740358596,5.829221412300001,1.72221562,13.635244361,0.45633633840968596,-0.7007053489435653
sub-005P,limbic,5.838826492883332,2.3791826258772284,6.32048636825,1.7058762884,9.0795362739,-0.4243870054668351,-0.8420362387941034
sub-005P,motor,9.950647058700001,7.143874159401946,7.14847040545,1.7576748314,22.7452943914,0.7128401669240259,-0.8732433700665139
sub-005P,salience,5.1742255406,2.9336863636635435,5.40013389685,0.929683967,8.6492746666,-0.1486037595879701,-1.6654737893665126
sub-005P,visual,6.55957336175,2.7150416587926975,6.8914596007,1.4278463114,10.3151620101,-0.6536574675644903,-0.24145521811970827
sub-007P,auditory,4.111097018233334,1.5310316312052656,4.00378515985,1.7299928321,6.3661083992,-0.05228827057523412,-1.131873737721578
sub-007P,dmn,4.97920975155,1.8248601845305321,5.4755982126,2.3011062751,7.0593464428,-0.33292067849214396,-1.5449743903483477
sub-007P,fpn,7.815828963316666,5.46462491946757,6.6735506155,2.2525807052,18.0031319644,0.7586297711825185,-0.668785248461139
