subject,roi,mean,std,median,min,max,skew,kurtosis
sub-031P,salience,2.747216363270588,1.5535795251160887,2.1367890928,0.6619322014,7.0943645818,1.2067338019226692,1.2748482850809744
sub-031P,visual,3.1980985901,2.217031990755609,2.6955939306,0.7389575384,7.995859764,0.8896286306153209,-0.4976188007965363
sub-032P,auditory,2.9448271878470584,1.9621373789831862,2.0710159299,0.447967688,7.6007912514,0.8560375847884909,-0.15571248287116068
sub-032P,dmn,3.963975456982353,3.1083941965806523,2.8645545891,0.7467107533,14.1742973377,1.988843098801974,4.085629839438318
sub-032P,fpn,4.164938019817646,2.8972897618234197,2.9945077448,1.355644754,12.9841024754,1.6664663911979691,2.4347722388986286
sub-032P,limbic,4.118683495588236,1.8729767889646796,3.3028960367,1.7951743356,8.6041782636,0.9565374693439497,-0.11540649749723153
sub-032P,motor,4.4193339885058815,3.174117862024223,3.4683546252,0.5838652593,11.3050677308,0.7218814351519015,-0.5588883080944904
sub-032P,salience,4.259784913870588,2.4896624477613583,3.8864285423,0.9898608089,11.1577189247,0.9745236274722673,1.1402844198055124
sub-032P,visual,1.821990798217647,1.6287258592933227,1.3799361721,0.4944272523,7.3613301801,2.2288519433082605,5.045620841303238
sub-033P,auditory,4.246102150217647,2.0708885500706855,4.9641171545,0.7004190682,7.7811276027,-0.16006237758922748,-1.087207097169703
sub-033P,dmn,4.865813386941177,4.605016071084053,3.2492856935,0.5326856468,17.6166810661,1.6355270039038334,1.6531150803269128
sub-033P,fpn,5.644611547170588,4.001349555208791,4.9644988914,1.1162377942,14.7232020764,0.7421795673489985,-0.5241975451981125
sub-033P,limbic,3.6860341798117644,2.5606455923469373,3.0928666653,0.7075037156,10.6570139502,1.2058736238431573,0.9799654009878496
sub-033P,motor,4.186539417500001,3.171189817728779,3.5762638094,0.2907143065,11.0474076765,0.8384682397533484,-0.23767890607724418
sub-033P,salience,4.609137075723529,2.9076531149423683,3.0967714615,1.7551085495,11.1872158039,0.9214597104048381,-0.4153242069189278
sub-033P,visual,2.915491587017647,1.5941100698561712,2.4320013831,0.73055953,5.7031215916,0.35256331974005195,-1.2887127783200767
