subject,roi,mean,std,median,min,max,skew,kurtosis
sub-042P,fpn,3.64925078204586,5.122896865838563,2.600937244,0.0002334977,49.5042460506,5.690957124142727,42.498093705156755
sub-042P,limbic,3.855066229071337,2.732740104144422,3.2307589134,0.0001773765,13.3192064231,1.0206352208930674,1.1594864476825375
sub-042P,motor,4.180158951314649,7.3657116102425535,2.5202334251,0.0001492629,77.2979544614,7.109021543686496,62.24297166989868
sub-042P,salience,3.696956870889809,3.2875439448144754,2.6895956186,0.00020643,18.7469589943,2.0914824208379588,5.58695085344846
sub-042P,visual,3.353493313778981,3.730698323100996,2.142096386,0.0002299274,25.9153055543,2.7301063740407914,9.9180534975189
sub-046P,auditory,3.826851695623567,2.673538048699172,3.3998076744,0.001530757,15.195411223,1.257386988982943,2.938336143767022
sub-046P,dmn,3.3908469216630577,2.2185033517976382,3.1441246376,0.000372432,13.7239827888,1.22961661313189,2.971178853425884
sub-046P,fpn,3.1314188420923568,1.94289893488396,2.964646764,0.0003128978,8.7669914705,0.4576684553787086,-0.28219927297083736
sub-046P,limbic,3.484692309518471,3.017209057020884,2.5651155736,0.0003172211,14.8415228372,1.5541616810954635,2.56187959186778
sub-046P,motor,3.2294153783394903,2.3174399283275626,2.7375631685,0.0001223271,14.6252070047,1.1899837847999448,2.666920701577178
sub-046P,salience,3.12676047743949,2.22783289195154,2.6934057271,0.0007603698,10.6872912733,0.8452273968775644,0.2613963442059619
sub-046P,visual,3.5818470434617833,3.1552582902237325,2.6642171912,0.0008132652,19.7614892335,2.026360359697122,5.902795074827472
sub-048P,auditory,4.147710269388535,4.0847829627888235,2.990078067,7.7622e-05,30.9327750356,2.8424841049414065,12.554864259103942
sub-048P,dmn,3.707608582326751,3.2250618277969823,3.1580756437,0.0002017858,20.2577461063,2.4396472927723987,8.188769818948343
sub-048P,fpn,3.6228040584292995,3.2549594636988908,2.5867949524,0.000204168,28.107532262,3.2189544264651326,19.080999458621264
sub-048P,limbic,3.654282290167517,3.7392092427680383,2.656083837,0.0004520447,23.9036116979,2.6081000517846302,9.045616933272646
sub-048P,motor,3.4860138377745225,2.962993418431685,2.7230911052,9.9116e-06,18.275276369,1.941797787962911,5.713370768709662
sub-048P,salience,3.9295116546101916,2.446945680474981,3.6849164163,0.000216114,15.1992139529,0.8543511267158151,1.9429953020031903
sub-048P,visual,4.277661124058598,6.595118892406241,2.8638841328,0.0001207194,70.3687499824,6.968079072097117,63.00195081729652
sub-052P,auditory,3.867989926280891,3.9473707909788374,2.9285641643,0.0001648707,31.6372604944,3.3606256724619685,17.12811554125273
sub-052P,dmn,4.184320520807644,2.861761343621807,3.7348255975,0.0003072066,17.3189806447,1.3422095230587647,3.0498052259580763
sub-052P,fpn,4.334545832707644,3.3526991506202144,3.405002359,0.0003993623,19.7087813534,1.3052601481330481,2.431872472752085
sub-052P,limbic,3.696651938443949,3.0282868245783106,2.9834356033,0.0003663251,16.1532249462,1.9189701208440768,4.504943213008361
sub-052P,motor,3.701503917718471,3.503904410310043,2.5529592871,0.0002973669,18.6766366494,1.7992974315898165,3.589851550470499
sub-052P,salience,4.271487683477707,3.7413965517298418,3.2528391069,5.49081e-05,17.7576457914,1.4399109116525854,2.052513245878198
sub-052P,visual,3.596487582150956,3.2824037580011316,2.8520109408,0.0005081501,25.8093836419,3.21924727198122,15.957440570691094
sub-066P,auditory,3.7488598417292986,2.9782328992055795,2.9047884115,0.0012575516,18.2380256717,1.7847962100420196,4.866953378321574
sub-066P,dmn,3.845525323253503,2.4281320713124424,3.4775109344,0.0001738219,12.6634638225,1.0660895889720063,1.747971221044791
sub-066P,fpn,3.337174273947771,2.4576394616302784,3.0244350453,8.03538e-05,16.4238181843,1.561805970910726,4.8798026208969585
sub-066P,limbic,4.040557995370063,2.8898419081036746,3.4709072283,0.0008182802,16.2536190138,1.4011140375128075,2.9325425077544454
sub-066P,motor,4.010510948775797,4.357840182053939,2.6927754801,5.18704e-05,25.9836799278,2.232298442798288,5.91306632334614
sub-066P,salience,3.672103206640764,3.0757538804388154,2.9805714579,0.0006087043,18.6390092027,1.8107483230205736,4.852798803066581
sub-066P,visual,3.8047285611101915,4.137404904740041,2.6036434354,0.0003455088,28.4121110837,3.0401419526404485,13.047223732447424
sub-067P,auditory,4.024797996557324,3.0086829590341093,3.1675374975,0.0001162077,16.5089932086,1.2267884513836549,1.9254156625877803
sub-067P,dmn,4.034968663397452,2.748075058792441,3.5915984185,0.0003452127,13.8097852867,0.9732536055445551,1.0423975826949592
sub-067P,fpn,3.736059302802548,2.758719871055554,3.259548967,0.0005311474,18.1953528453,1.8053879384822842,5.773704658534676
sub-067P,limbic,4.357007854128662,3.164098947554578,3.6416350961,0.0007131868,15.439467323,1.0738140147248412,0.9383043885676434
sub-067P,motor,3.6530126351617827,4.587961895826716,2.1714818515,0.0004289933,32.1704714478,3.337746669076304,14.67585350154329
sub-067P,salience,4.630234335157962,3.6883056459356056,3.7840340843,0.0005831837,23.0554285001,1.578395541740794,4.290858692146787
sub-067P,visual,4.2220707122293,3.3544192446172167,3.4290817453,0.0002521395,19.0423798822,1.2489809035360024,2.286454302793924
sub-075P,auditory,3.9846425354904462,6.38622548801342,2.7081649742,0.000266592,68.6117856064,7.350132010324391,66.4523103286996
sub-075P,dmn,3.697475060305096,3.3243022806566027,2.7975976411,0.0005605072,17.2122548197,1.5172908444086515,2.2314891734277893
sub-075P,fpn,3.6952102661929933,4.772093236108481,2.2782578125,0.0004113543,44.6259133688,4.686263262749923,33.549692758068375
sub-075P,limbic,4.172201049382165,2.602339575004305,3.7576898227,0.0001691064,13.1663387867,0.8359455086688979,0.8778618332380441
sub-075P,motor,3.854686422926752,6.063970831988621,2.6572720982,0.000339514,66.6484728801,7.3366522865317485,70.86979629857004
sub-075P,salience,3.856374298389172,3.5178836230918438,2.8142408376,0.0006139416,25.161652566,2.2352086454324387,8.413306252231665
sub-075P,visual,3.541672086247771,7.701463664580463,1.9601762569,0.0001963623,89.8244260899,9.188489534848586,97.87445607089322
