subject,roi,mean,std,median,min,max,skew,kurtosis
sub-015P,auditory,4.145300496533333,2.0106963250850267,4.09183313005,1.7550801081,7.8812786808,0.6445707981195901,-0.5318482530247164
sub-015P,dmn,6.730569968466665,3.9462148656282365,5.30618405735,2.7050827574,14.3967909658,0.9777249650427957,-0.36372503777314913
sub-015P,fpn,4.52761863145,1.2605619534557577,4.715335618299999,2.8579257731,6.5115494357,0.04295909377937513,-1.1403566389237985
sub-015P,limbic,3.759194638966667,1.332256701867123,4.0533612033,1.9263451976,5.5980106049,-0.1408330913811747,-1.459503192435785
sub-015P,motor,4.949564766700001,3.084538071915585,4.08122063415,1.0234985369,9.3346899121,0.32253287444114925,-1.4488214763023601
sub-015P,salience,5.18161153825,1.9420407857421962,5.62123500825,2.6799763835,8.1258079294,-0.07532514948659715,-1.2145084506648909
sub-015P,visual,7.751158702533334,5.757905129095457,5.84584257835,1.8562047887,19.7192843599,1.2644613086809395,0.32344134918293044
sub-016P,auditory,2.889231290716667,0.3672425799681679,2.9094240943500003,2.2348698887,3.3626608186,-0.5017641207444917,-0.7735493641117688
sub-016P,dmn,6.591287408266666,2.505268359751694,5.41204593985,3.7634783513,10.3628606983,0.5614486256364766,-1.4205565029466993
sub-016P,fpn,5.205939949483333,4.305071753443187,3.3778615164500003,1.0025058876,12.1596051911,0.579609095511989,-1.3555533111627516
sub-016P,limbic,4.206336521466667,2.920595148239836,3.8750073256,0.6751965326,9.8407248051,0.8219793778403549,-0.27246488857513107
sub-016P,motor,3.2897500470666663,1.8021211432441218,2.7195410234499997,1.7852228151,7.1517157272,1.4731766265342594,0.6386411932264577
sub-016P,salience,1.5770369845000003,0.6992902976233155,2.0036142232,0.3087223744,2.1246192254,-0.9017037955734661,-0.9269062448012875
sub-016P,visual,4.518703509933334,4.853813734845242,2.3918380378,1.3825588724,15.2746543237,1.7184732534868192,1.0710122123131374
sub-018P,auditory,4.906896764833333,3.106528992370691,4.00430150475,0.8702154011,10.065299115,0.4563642225295593,-1.0904712866118866
sub-018P,dmn,5.189514860266667,3.4904394908831167,3.84101747385,2.6123369312,12.8576504027,1.651131922411399,0.9557740452533428
sub-018P,fpn,3.6090116642166667,1.9951946706095989,3.1616228044500003,1.4699981308,7.5779229983,1.0189962696249892,-0.10266484240075258
sub-018P,limbic,4.369625360416666,1.6945141920397666,3.957541813,2.4736438416,7.7618279652,1.042287225229419,-0.014537254953062906
sub-018P,motor,3.6492322595666677,1.1017674751212503,3.7977564253000002,1.8880661724,5.2240724923,-0.2037922539605303,-1.1013913316068686
sub-018P,salience,1.9479647192666667,1.3864446547629121,1.59424093585,0.8436154416,4.965820239,1.5760517571616688,0.8450608574914251
sub-018P,visual,3.9422637501166666,2.807878971770429,3.45823531775,0.6488504544,9.4393146978,0.9122377353991101,-0.19124879163586916
sub-019P,auditory,8.854485340750001,6.600538577282401,7.53100359405,1.4586560067,21.8636225085,0.9592552133815804,-0.15232964112975367
sub-019P,dmn,9.373396214733333,3.8738755720245694,8.517725906799999,5.6728977368,16.9394880652,0.9517300701041832,-0.3097842680231153
sub-019P,fpn,12.865739217916664,7.7922547137883384,12.30571466785,4.012090737,25.7439677936,0.357973933661549,-1.2454185411363796
sub-019P,limbic,3.50581446525,1.2493456495768809,3.5943280253,2.0533708781,5.0476324794,-0.018988860392207475,-1.843905137373624
sub-019P,motor,5.1677120258333336,1.6128477676629511,5.270816862649999,2.693812635,7.1791116667,-0.1958203729667785,-1.3104338497969923
sub-019P,salience,6.3784183075,3.547365651001083,6.91169937005,1.4966576868,11.1259891597,-0.17391392197037042,-1.4311948980645781
sub-019P,visual,6.327770191866667,4.8078452481680625,4.934973831,1.1542833705,13.3242923518,0.3893524644998382,-1.5236019623102546
sub-023P,auditory,6.468084936683333,5.140612863162677,5.0293402177,0.3416552841,17.1480687327,1.199317810371,0.44524350196185924
sub-023P,dmn,6.569320838733333,3.0503409734132596,6.6290458166,2.7546470009,10.2251725397,-0.027076489127668357,-1.6527649649284295
sub-023P,fpn,11.74060980005,5.073948761367951,10.8760855272,4.571051314,19.5356600924,0.21626283214271755,-1.1878545971017564
sub-023P,limbic,4.115970798333334,1.6661172300847376,3.6278729168,2.4221525745,6.4248976249,0.32227980384184185,-1.6436866975250022
sub-023P,motor,4.524956359783334,2.7538484577620594,3.1023874461,2.5705037423,10.2316863128,1.3209653663111396,0.19159686539419907
sub-023P,salience,2.6985020670833335,1.3488060893917149,2.2608707923,1.1824589732,5.065727308,0.6586465365799626,-0.9753234758397689
sub-023P,visual,3.7053206595500003,1.6518774575085282,3.2139978662999997,1.2768977294,5.9537063469,0.16051774594683293,-1.2547955818164231
sub-024P,auditory,4.053463134516667,3.6210025703195696,2.4910064485,0.7821054384,10.7157009675,0.8575014337903628,-0.7978666305347577
sub-024P,dmn,4.188584143533333,1.9173053780771816,4.0932163549,1.4086720819,7.3798004565,0.22830397788517157,-0.8772084972906438
sub-024P,fpn,4.8539420793,1.5897599801813278,4.0932381774,3.4277166759,8.0527460201,1.164773239732205,-0.09484332503281578
sub-024P,limbic,5.382657573499999,2.2922790101526234,5.692036853199999,1.8513548482,8.424381224,-0.24331317245387668,-1.2699584943460662
sub-024P,motor,5.277245117183333,3.431114318419653,4.1268260990000005,1.5617930914,10.1385858064,0.3946691840586619,-1.5675571295720625
sub-024P,salience,2.366068944033333,0.9435730470748678,2.0587264643000003,1.0238417378,3.8333049558,0.2901924361210685,-1.1384202012351288
sub-024P,visual,3.4696728466500004,3.131550062985061,2.26057313575,1.0188254561,10.0602822711,1.3683928392718412,0.4043792585242705
sub-030P,auditory,9.694024664033334,8.088023018926869,6.1896262082,3.6842614932,26.82930759,1.4247770759392249,0.4690282647091033
sub-030P,dmn,6.32846294095,3.812515956013542,4.63124290385,2.622300503,13.2592477492,0.8290902956886324,-0.8651211661314999
sub-030P,fpn,7.950718209933332,4.3606943995327025,6.5193078041,3.3844317592,15.1508315259,0.5726430260215634,-1.2356142035551518
sub-030P,limbic,8.208731676733333,4.10864617910257,7.8154844895,4.2573250909,16.5236723218,1.0884954877839272,0.0733615842545352
sub-030P,motor,13.655948356716666,9.258052266182576,10.1573938558,3.4003336064,31.3012114568,0.8925051561379758,-0.48149143662588756
sub-030P,salience,5.845728167733334,3.525854907427163,4.37443610725,3.3980489761,13.4601870651,1.535540138181427,0.7190110408354005
sub-030P,visual,9.506042614566667,5.147874125740271,8.77505643185,2.9696495901,16.4997922731,0.1970880837872104,-1.46203033084623
sub-039P,auditory,11.742292587883334,5.647847930647135,12.88465672365,2.3249488247,20.9800709987,-0.07937069520302521,-0.49131947918095875
sub-039P,dmn,6.796694206166666,3.162349169875612,6.431105358350001,2.4627973046,10.7560941304,0.035650300999865166,-1.6040486399214016
sub-039P,fpn,8.318502608249998,4.238602097042684,8.90183370935,1.9377977717,14.4283596768,-0.10614743010507477,-1.269255251060509
sub-039P,limbic,12.379290451966668,5.488121287230003,13.9975256849,4.6130101622,19.4029698878,-0.337575984947544,-1.4321734619416766
sub-039P,motor,4.999938745466667,1.4001756086990451,4.8291205002,3.2801052071,6.8097808149,0.14947068747224707,-1.5927858332030602
sub-039P,salience,5.734844845533334,1.689593158796751,5.51011173815,3.7881935292,8.1140456525,0.20611086114817778,-1.5229861171712138
sub-039P,visual,6.484928922866666,3.375906501365064,6.0671438792500005,2.7008062047,11.4513115732,0.21520115129433712,-1.5500850092815224
sub-041P,auditory,7.1782802407999995,5.408466729027538,5.399014745200001,2.439696263,19.0052812193,1.6038223052539868,0.9192702946118021
sub-041P,dmn,6.044780928016666,2.0026856473177572,6.24604141925,3.4791731821,9.0074392409,0.008386388401122729,-1.377098556945336
sub-041P,fpn,4.3705919590999995,1.205571433030158,4.52543949515,2.2264281311,6.2004089106,-0.34900799824398754,-0.4309286777997219
sub-041P,limbic,4.841370632366666,1.903972936195539,4.4199078723,2.1967213053,8.1742003242,0.4483224151994653,-0.7532465067370033
sub-041P,motor,4.713987629566667,2.5803648418717917,3.6422403189,2.2588950119,9.1458758334,0.6839955554147027,-1.14295702769102
sub-041P,salience,5.586542221799999,3.0436719095581766,5.12751771635,1.9213637306,10.7765006493,0.45491190045083185,-1.0204430120956727
sub-041P,visual,3.6211176556833333,2.439501742417903,3.12942967455,1.0465536389,7.8829579832,0.5549152389363153,-1.0360957143994107
sub-043P,auditory,3.6812060820833334,2.0811367028669947,2.9248869589,1.480050016,6.8599607435,0.45836011111114155,-1.477747470643055
sub-043P,dmn,4.802094613433334,1.4821648704435249,4.10884428495,3.45204936,7.8203779764,1.2173284901115504,0.030650824716669245
sub-043P,fpn,7.45764350335,3.3899559525771936,6.5076372846999995,4.0660446894,14.6923287161,1.4203126973443756,0.64006074644483
sub-043P,limbic,1.4517607242833332,0.3130064555162668,1.4745436401999998,1.0768801342,1.8257028536,-0.05734179644676654,-1.7945016149101254
