subject,roi,mean,std,median,min,max,skew,kurtosis
sub-024P,limbic,4.220290313278344,3.012035346932427,3.7750581334,0.0008113113,14.738415421,1.1285781238649104,1.6672369035860672
sub-024P,motor,4.290622151650318,4.518611666189982,2.8145579307,0.0001999599,34.892661169,2.6237608694383576,12.28914812451926
sub-024P,salience,4.08689847698535,3.4279331254094285,3.3816815585,0.0005025289,16.3050602482,1.3727123707102389,1.7092207898208844
sub-024P,visual,3.851407147974523,7.566439797017235,2.2555003292,0.0001566635,84.9976135305,8.231677266279991,82.18647040643071
sub-030P,auditory,3.8142280690866244,3.78028056407168,2.6916767305,2.40579e-05,26.82930759,2.572501812140067,9.469718915456664
sub-030P,dmn,4.15891334442102,5.571915234501536,2.5899390402,8.06137e-05,43.7239101295,4.2725306947785375,23.847681275418253
sub-030P,fpn,4.373183333129936,7.270649712655563,2.2955466926,4.89649e-05,66.3451979193,5.060674789261941,34.2700383684852
sub-030P,limbic,4.31272371187707,4.0325354130716144,3.5441596419,0.0003640995,24.9005497158,2.732844624345723,9.683521411289279
sub-030P,motor,4.212387723140127,5.701083808356338,2.3342624085,6.82698e-05,31.3012114568,2.7250082758681753,7.799028973838247
sub-030P,salience,4.337479470728663,3.4579976393202863,3.7226838046,8.80044e-05,17.1488656288,1.5695463677957449,2.702166633584337
sub-030P,visual,3.4832556938299364,5.751960893112429,1.7393573629,3.42935e-05,38.3647721806,3.8734523108369605,16.977600456766737
sub-039P,auditory,3.9004217642114654,3.3916875619073443,3.0049493785,0.000137766,20.9800709987,1.777701291560319,4.219377628304407
sub-039P,dmn,4.064112501794905,3.7781752528770176,2.9287044937,0.0003256059,26.3398201661,2.163719721791599,7.301819035772988
sub-039P,fpn,3.924524765313376,4.611305078039588,2.5127383447,0.0003605152,24.8076902219,2.3641522049655426,5.906121232314259
sub-039P,limbic,4.550980438963694,4.285269216535266,3.4900919332,8.4031e-05,26.8196857636,2.1988014101942572,6.389351537134694
sub-039P,motor,3.8267902039980886,4.03731380279837,2.448874849,0.0003199344,20.7627955658,2.025608238786485,4.20229231804131
sub-039P,salience,4.156087614905733,3.5768376681708625,3.0417360679,0.0006056016,20.3599304076,1.6918144895861402,3.3885889154594757
sub-039P,visual,4.144631020520382,4.675178682573303,2.89573721,0.0011205936,32.3593424306,3.187509192245284,13.927436757866811
sub-041P,auditory,4.446964931344586,3.5120955905468265,3.6226785871,0.0003003953,19.0052812193,1.72901686507975,3.937846765913659
sub-041P,dmn,4.379964845352229,2.7959363542464257,3.8881416577,0.0014713539,17.0135932913,1.2877607119661498,3.226372961261106
sub-041P,fpn,3.8273506306159235,3.129712892859637,3.0839124436,0.00146254,24.2523613149,2.315373275612206,10.393358062333704
sub-041P,limbic,4.440825210822292,3.3128307284736334,3.6420196699,0.0004595817,16.4700243307,1.3352948083641116,1.9553448706650922
sub-041P,motor,4.365910928547133,3.8124786599389227,3.2280305579,0.000967074,26.5231825072,2.1997357915938345,8.004560752156502
sub-041P,salience,4.443538960456051,3.1598423011124233,3.7343015345,0.0009665799,13.9010081726,0.9016515704969041,0.2657629197922158
sub-041P,visual,4.838444879999363,3.5583585237533955,4.1717786809,0.0006949865,17.4817901143,0.90451853458067,0.7127251681566804
sub-043P,auditory,3.4746193376484067,3.190460312497895,2.6339379844,0.0011940122,23.5757008444,2.649737882256802,11.340605055721563
sub-043P,dmn,3.6037459988808918,2.8767693416044104,3.0793451296,7.735e-05,16.9691795977,1.453110895091655,2.7917426191413215
sub-043P,fpn,3.969341262269427,6.414669580751514,2.7715219606,0.0002143304,71.0920824331,7.915257197559128,76.07757928348877
sub-043P,limbic,3.494885402018471,2.8571063881701058,2.9392008596,0.0006839458,23.4031325901,3.101692986613579,16.287964226481495
sub-043P,motor,3.584931286844586,4.013679198257513,2.3976736068,7.07837e-05,30.5262875449,3.2286044801649614,15.70010927176541
sub-043P,salience,3.4603697822191086,2.619200336552701,2.8841688512,0.0001784604,13.1697078842,1.1717406117965057,1.6118646912156365
sub-043P,visual,4.005700330387262,6.166439281120482,2.6173305916,0.0004534085,65.0397734812,6.827408803474185,60.3009998197829
sub-045P,auditory,4.742644073515923,4.072483565154945,3.7459409824,5.65328e-05,31.4759958951,2.559858638034128,11.507800857214198
sub-045P,dmn,4.918696026183439,2.843597082892059,4.7994310608,0.0008205789,14.8969990303,0.6103530576596277,0.6000921887715887
sub-045P,fpn,4.938432912072612,3.141137816033254,4.4998957648,0.0008791289,16.1846560739,0.7862824812329848,0.6991706224236225
sub-045P,limbic,5.719356101363695,4.871642410323674,3.9169106845,0.0001133726,20.8307638696,1.0768745171220626,0.351910288160433
sub-045P,motor,4.255107906710829,3.713751538191199,3.03602648,0.00023097,18.5601777353,1.5995381535631883,2.584102377492311
sub-045P,salience,4.9917611012012735,3.458094008240944,4.554462416,0.0001254395,19.4328762272,0.9396347658085201,1.26808301437402
sub-045P,visual,4.977984701400637,4.154477351401928,4.0162280228,0.0001919786,25.6781730906,1.9642772068803669,5.574758181011836
sub-047P,auditory,3.6613594188356693,2.990110401561917,2.9387799386,0.0002216405,17.5931479875,1.6820808566281495,4.09880992519965
sub-047P,dmn,4.287735695073885,3.4873926629260326,3.420345823,0.0003743295,19.867489636,1.8895738550415548,4.603771471753378
sub-047P,fpn,5.0187539218859865,5.4935966518265,3.6748474258,0.0001529751,42.9225089025,3.446059578349758,16.5059400431489
sub-047P,limbic,3.9083688309433122,4.213265604163484,2.6156631431,0.0001724563,35.4708650136,3.6425544513928525,20.29153031611353
sub-047P,motor,4.45991910539809,5.178460815464734,2.8994306211,0.0001240703,27.2492209424,2.4664559758903595,6.694845593755927
sub-047P,salience,4.800397806338854,3.999023112990345,3.7174651625,0.0001222646,21.5426235811,1.634292713930622,3.350601972523503
sub-047P,visual,5.00795760211656,5.533083381753733,3.2089795299,0.0001720941,35.1749736271,2.5528511355258714,7.884213868645597
sub-049P,auditory,3.759525187071338,2.6910201517776744,3.2086335929,0.0003532781,16.894764023,1.4376377721570641,3.9218564585415567
sub-049P,dmn,3.7688926135834397,4.650165574285898,2.3370514203,0.0011755801,27.8812179904,2.834069764149614,8.706649955274845
sub-049P,fpn,4.013543227324203,5.032068542452596,2.690747931,0.0012792741,38.8633554564,4.017743262367062,20.87508550642692
sub-049P,limbic,3.369554096961147,2.4551994319766455,2.9185089707,0.0011419739,14.397590541,1.5039813128141446,3.765703071920531
sub-049P,motor,3.792851357855415,3.5494177604523456,2.881662943,7.47804e-05,21.8237631862,1.7956163798011888,4.219610188418391
sub-049P,salience,3.401336884705095,2.3878522660368047,3.0332542868,0.0008329776,13.3723084196,1.028542041586202,1.4918071728159363
sub-049P,visual,3.489536292471975,3.7350082178987245,2.3856603385,0.000584708,23.2136321119,2.472374591083179,7.42815697477212
sub-050P,auditory,4.789914858236306,3.86210655584079,3.8061091142,0.0003512089,24.2104236604,1.5335710928141992,3.5741397097888914
sub-050P,dmn,4.755381135426114,3.367259226978329,3.9759976415,0.0014087399,24.9172295454,1.9229433292941414,7.64405957578013
sub-050P,fpn,4.748563757435032,3.9336651348780736,3.6060688913,0.0004906841,24.7269316827,1.9981168293527427,5.675070618079722
sub-050P,limbic,4.566617135467515,3.831971516159758,3.5065236588,0.0003982248,21.5548656465,1.930497916198687,4.489219193271135
sub-050P,motor,4.420341584145223,4.2920741865375645,3.202319615,0.0003101423,21.6454695078,1.865623909375462,3.7488031610209482
sub-050P,salience,4.89600740003312,3.5322853542913775,4.0145707609,0.0002283569,18.1069172866,1.3176406860684549,2.3190558249772737
sub-050P,visual,5.0253127273191085,4.0917165400217215,3.9775619527,0.000440125,23.386849988,1.5993279605594997,3.5856407789423823
sub-055P,auditory,3.7838122428261145,3.8427248268404637,2.6332431635,0.0002180031,21.3459534429,2.118932360094037,5.141782151811695
sub-055P,dmn,3.689259374477707,2.9190349909681945,2.8626853095,0.0004052041,12.8636302376,1.170278755540312,0.9294395487898428
sub-055P,fpn,3.5176555189261145,2.9638622895331417,2.8390886592,0.0007664559,21.3265540461,2.4742904346514614,9.78120491648019
sub-055P,limbic,3.410111331333121,2.9161099627908267,2.4932798981,0.0011292604,15.5819115793,1.565501980823317,2.9315148906008
sub-055P,motor,3.676293263768153,4.523041565940359,2.2918329022,0.0005143823,33.5806220535,3.2696795040876525,14.500723712445708
sub-055P,salience,3.3780064996917196,2.3593760953635043,2.9593710677,0.0010291568,11.5257861487,0.9748364592004791,0.8132266498379308
