subject,roi,mean,std,median,min,max,skew,kurtosis
sub-003P,auditory,4.588558472319445,3.441799513988027,3.4585160612,0.6725133728,18.6877720156,1.5714598517181713,2.5998073099231345
sub-003P,dmn,4.2286702587076395,4.782452171204188,2.23427219525,0.1744627298,28.7182070055,2.3852599978998814,7.286996529166778
sub-003P,fpn,4.2924469826597225,4.540136431437778,2.515859012,0.165132571,26.6483635291,2.1891482990102555,5.648462135396574
sub-003P,limbic,4.486483896580555,3.734944091985953,3.08477652705,0.3155089786,21.2406404187,1.9188600874090347,4.454481470754256
sub-003P,motor,4.464594092023611,6.192542134044017,2.33306898315,0.2403543222,51.9405314945,4.311564672574185,25.464851221930378
sub-003P,salience,3.725590824301389,2.423276968935902,3.2698381289,0.1628021042,12.144906968,1.2473310008696605,1.7228386503571445
sub-003P,visual,4.7918734321138885,6.971673486722088,2.1053871677,0.269656744,56.5999599683,4.20462800453679,24.056636718459274
sub-005P,auditory,4.320833797047917,3.3325239163889893,3.2137089741000002,0.2110764973,17.1278744311,1.6234170525052216,2.5046907611272937
sub-005P,dmn,4.250753633177084,3.21763453984948,3.41082077445,0.4815502169,22.6478824051,2.406892926815514,8.476646868652216
sub-005P,fpn,4.31010124503125,2.9307774218093647,3.50429314255,0.5495572454,15.8497585796,1.4220821942978394,2.0245441813305334
sub-005P,limbic,4.219107253874306,2.6727965654325816,3.6780020137,0.4933883263,13.9184333631,1.2805403514424984,1.5220822796860976
sub-005P,motor,4.451431891664583,4.45130803810904,3.1963058764000003,0.2195648694,26.008882459,2.2344388883637247,5.786190866965004
sub-005P,salience,4.5548516024625,3.099104773964585,3.6994130091999997,0.5912387049,14.9816022307,1.1679630955142462,0.922049677480258
sub-005P,visual,4.1534182285625,4.9896271046322385,2.7956008678,0.4094116265,41.0062725575,4.671965096644013,26.981371179757076
sub-007P,auditory,4.132014504781944,3.479130017941952,3.09176931435,0.5313211593,28.9326655342,3.360467497583163,17.81608707887611
sub-007P,dmn,4.940299766738889,5.779191123191102,3.49839383165,0.3561300805,44.7890467682,4.070690117833922,20.088314168866088
sub-007P,fpn,5.086581930788195,4.347867419806632,3.37777618325,0.4389206419,23.6201977557,1.6931912735789485,2.7530520624759225
sub-007P,limbic,4.2286197386104165,2.5693392139111593,3.7940565695,0.7336496247,15.2337039406,1.407946592728138,3.1528101015168177
sub-007P,motor,4.6207862875937495,3.9519856247970457,3.6396174211,0.488222303,34.8709829933,4.0030584024529645,24.691588631165267
