subject,roi,mean,std,median,min,max,skew,kurtosis
sub-006C,auditory,4.763882971044445,3.431986143374139,3.4824387384,0.4977350992,20.5483245253,1.5383574507487938,3.2131327649407178
sub-006C,dmn,4.515336864988889,3.030231566659832,3.59591621115,0.4926156586,14.2523955168,1.1670742965931908,0.657197892530188
sub-006C,fpn,4.4516971545291675,3.67193560648082,3.13721015355,0.3312632503,21.2342380096,1.7786395914856483,3.8308682689184126
sub-006C,limbic,4.630858807706945,2.3048383430219177,4.17465951005,0.726249059,12.4922929844,0.7395211359385272,0.25814571701599176
sub-006C,motor,4.473939001854861,3.978344936122627,3.62222048895,0.4976579693,27.8840328908,2.6976888100278544,9.679352091240784
sub-006C,salience,4.565367272270139,3.5164410287500343,3.54803684195,0.5160622643,22.7701524238,2.0875658774800723,5.736993677073464
sub-006C,visual,4.37235372586875,5.81681264493095,2.8567694456500003,0.2570643688,51.936929837,5.200656009767792,34.38448011351724
sub-007C,auditory,4.574644053059723,5.1464704839907105,3.22629622065,0.3686272634,37.4175649156,3.4014439148664537,15.516116186691242
sub-007C,dmn,4.112340270128472,4.512063966809563,2.517967135,0.238050134,30.5658445948,2.676186450995559,9.614239810440196
sub-007C,fpn,4.41024009874236,5.053077438617435,2.512236249,0.2255013126,30.426822066,2.3034249035748013,6.0891662370458555
sub-007C,limbic,4.200478949434027,3.095192931455642,3.62945527055,0.2463675627,20.8442244805,2.507993311641986,9.837440810644264
sub-007C,motor,3.949222963818056,4.121611675410609,2.53724820965,0.3599743313,24.6992862897,2.4993786064603656,7.4169461432946715
sub-007C,salience,4.237237138513889,3.446052957055474,3.2993961709999997,0.5630304115,21.0808299838,2.1139811574288467,5.676320164681499
sub-007C,visual,3.971300927588194,6.356575177726345,2.5737659972499998,0.2321882864,65.7576924402,7.099797006106875,61.794524948341035
sub-009C,auditory,4.331224516334722,3.165039944327602,3.3576188399499998,0.5799329983,16.0217734216,1.4008336492944797,1.8495911224747266
sub-009C,dmn,4.183584299941667,4.554530348220753,2.7049853289000003,0.4482333244,34.3625614551,3.4499727797124025,16.14308756163597
sub-009C,fpn,4.5519573208937505,5.049366015163748,2.8431402018,0.2794177916,42.1799364683,3.6543745431578545,20.54618879204853
sub-009C,limbic,4.46437235052361,2.746740515932233,3.9597946132499997,0.4080378646,17.6521652235,1.4856152227434534,3.7574953857298814
sub-009C,motor,4.410251196138889,5.086184960351332,3.0769729508,0.2293576343,49.018964161,5.237219772875318,39.91140904855127
sub-009C,salience,4.117087296281945,2.9151090966861846,3.1989068098,0.3490598665,15.5724303215,1.4394638377118045,2.108873493819919
sub-009C,visual,4.070483377597223,4.722049130867179,2.7217289236499997,0.1878843521,37.727680102,4.137031721694095,21.871318849030924
sub-013C,auditory,3.9030886374034726,3.6149049360311616,2.74037462235,0.2673985908,26.0195572348,2.8783174673491168,11.671768790760597
sub-013C,dmn,4.022889565345139,5.016773325441745,2.2235505701,0.2057221496,41.9014846272,3.9755195291682917,22.724616254713286
sub-013C,fpn,3.416392063264583,2.972153189207257,2.3101132281499996,0.3061909794,17.8118480227,1.7683819070617552,3.7922196392360448
sub-013C,limbic,4.74161994618264,3.3260700702416797,3.74797603935,0.3282249086,21.6430407846,1.9183261061112313,5.34143337620508
sub-013C,motor,3.8591724827687504,3.657970246605274,2.7168813510999996,0.2183260444,22.8154507737,2.670063650632863,8.940466295675256
sub-013C,salience,3.2960782987756945,1.8597187783894158,3.02672466615,0.3567513718,10.637391023,1.0988001455625078,1.6691917109455465
sub-013C,visual,4.118741547440278,10.503183184917548,1.69687216405,0.2765225946,114.3014771572,8.501031805889363,82.66422063981763
sub-014C,auditory,4.488266855298611,2.7959396574369757,3.97518883705,0.7672427122,23.1629318713,2.724059440948163,13.12382126920306
sub-014C,dmn,4.888372990769444,5.117992541933573,3.17369996535,0.3416922592,33.078240951,2.9036857582676503,9.859368152774568
sub-014C,fpn,4.758436540305556,4.299459080386933,3.4907696267499997,0.2352627752,33.8233145294,3.4013594413115205,16.624305662991247
sub-014C,limbic,4.975188346198611,3.1659780886954425,4.2226773945,0.3887862235,18.1424667621,1.5596863734485376,3.169289615752688
sub-014C,motor,4.46874317855,7.837529371273913,2.7720137557499998,0.1058905127,84.5255886816,7.72949107612787,73.35152287923567
sub-014C,salience,4.828754458088889,3.1112808138767267,4.0363814635,1.0274246448,20.8697077682,1.7878502375748417,4.738824666084742
sub-014C,visual,4.747182511774999,7.2212846027739195,2.6506462573,0.3649387473,70.0868739162,5.862988434593735,45.764124466485015
sub-015C,auditory,3.8446268554555556,2.467948691672917,3.1919867749,0.5029514266,16.1423914237,1.696613994291198,4.735946424428173
sub-015C,dmn,4.126230233346528,3.5872067403221592,2.90816944595,0.485549248,18.776383846,1.7897183769727152,3.7204666154674886
sub-015C,fpn,4.594796730355555,5.592483268519614,2.55364809115,0.1358903894,32.073716885,2.404644242466079,6.197181924405994
sub-015C,limbic,4.089743415697916,2.7203859900978165,3.47817387085,0.3554160242,13.2507350635,1.2401316121612012,1.2995395051156713
sub-015C,motor,4.096705479247916,5.116645369358964,2.4898476713999997,0.0749006362,36.2011529788,3.145788288928699,12.686169568827102
sub-015C,salience,4.420631774632639,3.587132993245231,3.4030466484,0.7481585306,27.3906560942,2.698831141682967,11.463365090506867
sub-015C,visual,4.27984616294375,6.218849663877125,2.411381995,0.442105773,54.4891354106,4.807990984051698,30.561997280381114
sub-016C,auditory,5.144912587109722,3.878972427162811,4.1644503828,0.4922263024,21.4151714388,1.771407349162523,3.7615606704792492
sub-016C,dmn,4.2055119946479165,4.193681361958815,2.93145699345,0.5079956864,23.4818198048,2.52898247698877,6.647500356624985
sub-016C,fpn,4.8062278669194445,4.8915801958245995,3.2814814606000002,0.2034073642,30.8437438798,2.701276508285846,9.141443347989695
sub-016C,limbic,5.172809157581945,3.415761916219289,4.713415605950001,0.5446385086,17.9092526143,1.0785106862779141,0.9421884132104208
sub-016C,motor,4.770680909953472,4.666473902876194,3.31376739245,0.2859334993,27.1445941384,2.368523086893536,6.50211317612081
sub-016C,salience,5.769443005591667,4.126634295571651,4.9997858761,0.6827379383,22.0674487307,1.6635813964814217,3.26718123458247
sub-016C,visual,4.131405373128471,4.76427097289929,2.6973611601,0.2043143147,34.7884327953,4.000384093184627,20.278094369532038
sub-017C,auditory,3.7157583867375,3.2139576834257797,2.88601730645,0.1806018304,20.5447475215,2.2877268026437085,6.820614577897292
sub-017C,dmn,3.5221469163375,3.5672343176081007,2.2630117657,0.1217663262,20.1449878306,2.2648617962380286,5.585821689066705
sub-017C,fpn,3.1176438062770835,2.8435552582184864,2.25586897145,0.1395825842,19.350851074,2.510680926794902,8.40981906418386
sub-017C,limbic,3.0389812280715276,3.3702680139718417,1.9985537916,0.2040312301,21.0861892399,3.2658996762659314,12.007551900613159
sub-017C,motor,3.3657696368875,3.357925186136894,2.4465338075,0.1926357078,28.3537979973,3.555689996359106,20.40599358517367
sub-017C,salience,2.7404238161229166,2.0803131731542295,2.3138653997,0.298788984,11.9403959979,1.7161287375414571,3.493652123245022
sub-017C,visual,3.7750418952750002,5.319244608120267,2.2732782467,0.1960001829,43.8251136667,4.867276530177634,29.94754102020721
sub-018C,auditory,4.394919905858334,3.641079891447842,3.32326560865,0.5180105171,24.951945527,2.764046984043703,10.089878064114732
sub-018C,dmn,4.880062689363888,4.608311499868835,3.08732969775,0.4093495927,26.5276134211,2.0551583224175145,4.8004374941411205
sub-018C,fpn,4.258052293756944,5.429574448931319,2.56092202415,0.1445322095,42.0213183245,3.475584443094394,16.843690177092977
sub-018C,limbic,4.2082907533847225,2.8757957344705267,3.5490253208,0.2448816517,14.5764362581,1.307032878646548,1.6101464330504234
sub-018C,motor,4.5917315461333335,7.953024892746084,2.7261069209000004,0.2357523158,72.1539695971,5.793575335219173,39.71133532448203
sub-018C,salience,4.815031766517361,4.505330396033528,3.4517451131500003,0.2536560138,30.6954563922,3.17909932638064,13.570352564697664
sub-018C,visual,4.895880147854166,11.494809396951439,2.3660444788,0.3085981455,111.1362382812,6.762344433228192,53.215473877285476
sub-019C,auditory,4.009412030509028,2.591162019907953,3.4973422224000004,0.4720076099,21.1962275176,2.7310609031664863,13.56032306237163
sub-019C,dmn,4.305408404206251,3.9752521233747466,3.05745028455,0.3317597198,23.0926760675,2.529856723896777,7.509412919930931
sub-019C,fpn,4.566590735058334,5.1127310150922245,2.68951416645,0.3615253824,31.2478650509,2.924401670631945,9.781042830969652
sub-019C,limbic,4.033094284195833,3.049961196947848,3.3102915084999998,0.4252790558,27.8285886294,3.7469461461135807,24.19975883009486
sub-019C,motor,4.13081359891875,8.026669646359887,2.60968990975,0.0981081318,84.1762400076,7.7674983258119505,69.9320312141855
sub-019C,salience,3.949099605327083,2.047025934344654,3.57926134475,0.7124101354,9.3563814525,0.6264530884817879,-0.36151096429031737
sub-019C,visual,4.211633259043749,7.343047131998477,2.01613542815,0.3082023856,65.3774853067,5.815521544994934,40.335916867357106
sub-020C,auditory,4.269646648184028,3.670528888155592,3.3452474733,0.3247329053,27.8449403939,3.0508939321574164,12.977438264700318
sub-020C,dmn,4.0146862492611115,3.4973751910690063,2.5377097042,0.2185434864,18.1041756237,1.7557099820076032,2.7574889582442523
sub-020C,fpn,4.10704139486875,4.023233016428571,2.7812792652000002,0.2837793164,23.5810190838,2.262746366090249,6.529702418868055
sub-020C,limbic,4.247614044329167,2.6747228560110066,3.7708427939,0.5685529371,18.4811851573,1.8557295850440065,5.811580750204698
sub-020C,motor,3.6864044296604166,5.423510409074736,2.6607890833,0.208009225,58.7092512253,7.451016571737676,71.0186753630363
sub-020C,salience,3.706213465791666,3.231586053636029,2.7716739979,0.1064680796,18.8598522671,2.433626800858709,7.153308811595124
sub-020C,visual,4.168011674514584,7.903626477666196,2.1430849024,0.1629657037,78.5239875819,6.655569401127134,54.59421430622975
sub-021C,auditory,4.118225917792362,3.7048935423251437,3.1341975272,0.6857135673,34.6420921334,4.278288858880223,30.044183624963615
