,mean,mean,mean,std,std,std,median,median,median,min,min,min,max,max,max,skew,skew,skew,kurtosis,kurtosis,kurtosis
,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem
roi,,,,,,,,,,,,,,,,,,,,,
auditory,3.925148773915095,0.33222305075176206,0.07428733251733026,3.730368991122556,0.8576148776370265,0.19176851649115553,3.02410863436,0.37966175256788565,0.08489494871984976,0.00047999052,0.0003945567514592234,8.822557172443128e-05,28.59751450196,12.423120192277144,2.777894124258195,2.9813859681199135,1.5569814681909808,0.34815164025824596,16.507986243278488,16.11776358943785,3.604041503125404
dmn,3.9749850549489807,0.3127310874709357,0.0699287970262445,4.233965194854986,0.5852801127848266,0.1308726118065616,2.539681137025,0.36203981339144664,0.08095456333046133,0.00044524265500000003,0.0002799220633371696,6.259247620239128e-05,25.726376879809997,6.767640524171171,1.5132904259329045,2.3311605403769633,0.647806535191705,0.1448539448957262,7.284407962266121,5.142272292864843,1.1498470405659496
fpn,4.0338300368863695,0.39972641997486386,0.08938154474664253,4.640367584574517,1.0619270904042193,0.2374541161292399,2.498431081995,0.3830914489342997,0.08566185214159834,0.00039007409,0.00047584978817759375,0.00010640324734439753,29.768602866050003,8.871569939860395,1.9837433452671562,2.5508940053196794,0.6318651019684974,0.14128933206113964,8.866693792931024,5.029308182130137,1.1245874975038879
limbic,3.9546595049447775,0.4215837319995564,0.09426898829590614,3.0480768389220403,0.3740909586811572,0.08364928133791326,3.3168881611800005,0.483401461415543,0.10809185281478959,0.00069522803,0.0007071931014708478,0.0001581331848107722,17.89681342941,4.800167108565491,1.073349995811105,1.6375247753926625,0.7987016712508483,0.17859512306595862,4.882039028227989,5.492425606320894,1.2281437017094017
motor,3.880451821021752,0.29623349385137376,0.06623982294639377,5.193177775159738,1.3433044969632228,0.3003720169690926,2.486700311605,0.3211119239546401,0.07180280903483184,0.0003797261,0.00042548978985102386,9.514240938389894e-05,44.98584592276,19.47286464196983,4.354264905609664,4.423115742663485,1.8692602595128367,0.4179793007909601,30.359750535583004,23.63982568240469,5.286025720210224
salience,3.890247847817038,0.568554436617606,0.12713263691860624,3.3632914667343194,0.8035238379527309,0.17967339232038315,3.1122353867049997,0.5459191249668417,0.12207122736430606,0.00054165009,0.0004271795388036867,9.552024873620526e-05,21.356245234815,8.919067631193947,1.9943641519267687,2.0373122211195307,1.0215508170746332,0.22842570694493328,7.124008651871432,7.946912023714698,1.7769835496236484
visual,3.8601457978706053,0.32764271116957605,0.07326313745075017,7.045477569926274,2.5192994740724215,0.5633324879705404,2.17855368056,0.36756790743483947,0.08219068273716514,0.00024103621,0.0002358082776562905,5.272833384966104e-05,70.60608631519,32.484860887963215,7.263835718510992,6.22476238692685,1.9654449351616008,0.43948684810540056,51.813812529209144,27.83031462043405,6.223047532649678
