,mean,mean,mean,std,std,std,median,median,median,min,min,min,max,max,max,skew,skew,skew,kurtosis,kurtosis,kurtosis
,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem
roi,,,,,,,,,,,,,,,,,,,,,
auditory,3.998123134821455,0.4650060308769752,0.10667969982787835,3.557590636704054,0.43927749737645294,0.10077716943344271,3.1790668095842105,0.49583529910826646,0.11375241902385244,0.0003481804631578947,0.00031881006883445375,7.314004590698051e-05,24.210199202642105,6.983219793625511,1.6020604937340295,2.4568870015607125,1.1237712693479496,0.25781081046011256,10.386343068147973,10.417466658256714,2.3899307584760727
dmn,4.091770494565303,0.37405661171010113,0.08581447208460861,3.5598660975256147,0.660725621997698,0.15158085345768527,3.2456610920578948,0.591546845517456,0.13571015368320297,0.00048059245263157893,0.0004393464441291296,0.00010079298690330602,23.22174624741579,7.957653921848403,1.8256110143688051,2.257190121076035,1.2157129696464537,0.27890368310740116,8.925730806237228,10.56040559770226,2.422723200167652
fpn,4.155142174169159,0.5207493546548301,0.11946809536075927,4.354805059025694,1.1931538181268853,0.2737282588060421,3.0197318402684212,0.5758414133480607,0.13210708043630684,0.00043821484736842107,0.0004361750874095508,0.00010006542777411851,31.94598911673158,15.256042029182389,3.4999760780850115,3.0133182483556853,1.6212825300827223,0.37194772145044885,15.289833441739418,17.08566445875227,3.919720250470826
limbic,4.082126966531713,0.6649444242551158,0.15254871307362555,3.5510024402368154,0.8937177154325618,0.20503290555908305,3.2015626575736844,0.49586103041397883,0.11375832219023589,0.0005370522631578948,0.0004002301606152573,9.181909601468205e-05,21.88652531965263,7.955359816663227,1.8250847105441719,2.1824498788554028,1.2492392002291859,0.28659512790045233,8.31526113707634,11.0129613957426,2.5265466206924545
motor,4.006405615137647,0.4155083329066541,0.09532414912311374,4.0830243963340065,0.7575308114847783,0.1737894870463426,2.7803751165842105,0.4782024468656046,0.10970716528637099,0.00031838960526315793,0.00027050318500584025,6.205768670243917e-05,26.57799894707895,6.830964534684053,1.5671307417683225,2.3698893771986915,0.6624182885567329,0.15196917779852442,8.626623055925617,5.33566314995626,1.2240850772333285
salience,4.098666290424304,0.5705161415536653,0.1308853792995354,3.2018558025660586,0.5028012133350253,0.1153505093482637,3.3859504478105262,0.5394793447289551,0.123765049779003,0.00045952482631578945,0.00030896868724037367,7.088227812627439e-05,17.702720353552632,4.127779114145914,0.9469774747273622,1.4499373525913752,0.4399070800799024,0.10092160561138679,2.9942464295091895,2.4199193464617674,0.5551675727760965
visual,4.208428008469528,0.5242988635042591,0.1202824085383311,5.563842127618783,1.9590855252085597,0.44944504348091663,2.8012849608000003,0.7013266509387753,0.16089536830810244,0.0003530787842105263,0.0002853861235066766,6.547206696075899e-05,47.808984965600004,31.197583199436068,7.157216444686533,4.344032492421205,2.8132670110977416,0.6454077159248301,32.42762696712744,35.48855173444471,8.14163214016103
