,mean,mean,mean,std,std,std,median,median,median,min,min,min,max,max,max,skew,skew,skew,kurtosis,kurtosis,kurtosis
,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem
roi,,,,,,,,,,,,,,,,,,,,,
auditory,3.9426406635826794,0.9463194859200138,0.2230496418876698,2.3962467898178526,0.800202160619636,0.18860945803142384,3.4082599560166664,1.1800074138567056,0.27813041472949246,1.071416361822222,0.39722124363562983,0.09362594500203587,9.856944310427778,3.8046417958234144,0.8967626712708335,0.9546097513917317,0.7014222131370444,0.16532680112802667,0.5048410280353786,2.439874752629011,0.5750839942766081
dmn,3.8115461954679737,0.89943634919688,0.21199918058759515,2.106595974179955,0.9574926937434297,0.2256831922275178,3.3375224009944446,0.8134132612007446,0.19172334430070367,1.1531733748833333,0.5162355560335269,0.12167788745363828,9.305316917577777,3.6066818322636607,0.8501030603919856,1.0170835162036018,0.7413724342580817,0.17474315854955585,1.0204074959717253,2.0234360559646274,0.4769284521566502
fpn,4.516045098647059,1.6328657007594314,0.384870136591306,3.2856284176122488,1.6549022164446976,0.3900641931495645,3.683884295161111,1.4144769384480773,0.3333954116695408,0.9935606056111111,0.4770127722449757,0.11243298865567215,13.77473128307222,6.728025192416711,1.5858107458505943,1.3790031623904442,0.7306406599136233,0.17221365507851238,1.860528474372948,2.3092828801291363,0.5443031947391045
limbic,4.205013303614052,1.0359571177852394,0.24417743433480457,2.426402497243644,0.7994446701342498,0.18843091581179022,3.592189375205556,1.0779318206080142,0.25407096666956264,1.2049396959111112,0.6459717762449968,0.15225700781265214,9.994865166744445,2.687632325095842,0.6334810141371459,0.9108881335866772,0.6388701471596293,0.15058313778474047,0.4587257991255221,1.5963268728855267,0.376257852269224
motor,4.480029433977778,1.8498874707745674,0.4360226583389093,3.6372645735458105,2.522997191634039,0.5946761410396815,3.293996906383333,0.901503338820514,0.21248637471409976,0.6954994471666667,0.3822253975765859,0.09009139018937604,14.471180079266666,10.369182260170811,2.444039697175344,1.1833536146482269,0.7383655031819969,0.17403441809806913,1.0767324898124793,2.441682197663873,0.5755100131568656
salience,4.018534618962745,1.2058556744455622,0.2842229081775783,2.5577514073580296,1.2060378155412033,0.28426583924553184,3.3217397759000002,0.9795757537897767,0.23088821939689166,0.8846161342444445,0.5456838452266983,0.12861891578124962,10.522118183611111,3.991012368193883,0.940690636449759,1.085766204228179,0.5809430980208018,0.13692960136467672,0.9947451874913279,2.0340682046262324,0.47943447362905167
visual,3.7565683668411762,1.4125024727389823,0.33293002563883367,2.816104773073949,1.3901506556084693,0.3276616518172245,2.843382197911111,1.016531282745501,0.23959872110586786,0.9172449315666668,0.39846645129695846,0.09391944326247284,11.132681968,5.135454322655016,1.21043819200771,1.2756791139386694,0.5889690261253773,0.13882133076069705,1.096622645546394,1.9840836531257986,0.46765300185554337
