subject,roi,mean,std,median,min,max,skew,kurtosis
sub-006C,auditory,5.986717701133333,2.3449452627872676,6.34698995085,1.4394440593,9.2496682318,-0.750380144296769,-0.011235710984797365
sub-006C,dmn,5.155068623483333,2.0042027941223655,4.6567993117,2.7183867459,8.9122230239,0.7498778390767994,-0.51445575190691
sub-006C,fpn,9.033104212133333,4.345243228635434,8.0716241281,4.4281759049,17.70241925,1.033490506321751,-0.0701491601758657
sub-006C,limbic,7.391009816183334,3.0668357226042344,6.88289297255,3.5235583184,12.4922929844,0.40075528470101696,-1.0994271694201543
sub-006C,motor,6.657603582566665,5.392570623942037,3.8376115621499998,1.5329534972,15.0533060535,0.6380519117003348,-1.425200500813178
sub-006C,salience,5.386366038333333,4.4525584188053875,3.08584819135,1.6934657884,13.6137822822,0.8866257277773292,-0.7929625580555477
sub-006C,visual,6.948316216649999,2.8143705624174444,7.01125105815,3.7065955558,12.3089530169,0.7315071797362414,-0.34553621730233397
sub-007C,auditory,7.053982239766666,3.415609389126074,6.4657720925,2.2302467861,11.9041656137,0.1646480504613963,-1.314540472751248
sub-007C,dmn,11.86272793975,10.744003219817182,7.01592498715,1.9585297099,30.5658445948,0.711183891198589,-1.0982334720269376
sub-007C,fpn,12.385584384300001,5.59066708444169,11.999844973550001,4.4226884556,19.7613114221,0.016031015466814732,-1.4438178556876053
sub-007C,limbic,6.550652282716666,6.334285746952739,4.6237170627,1.4083736773,20.4080434609,1.6135660967365177,0.9109237769750105
sub-007C,motor,6.933607730549999,2.5729390973944692,6.76135261055,3.8869728986,11.0693417047,0.27269536123797106,-1.2005863922638262
sub-007C,salience,6.9695659797000005,4.259590399826149,6.0687137815,3.4808718514,16.0766721435,1.4443285587192156,0.6312267875774875
sub-007C,visual,5.025330882283332,3.108475817357961,3.2846200136499997,2.0343025103,9.928832841,0.6823755185834366,-1.3950895796140264
sub-009C,auditory,7.994069024583333,1.2262288288360859,8.1943626517,6.3155253234,10.0455929818,0.17600821723620497,-0.9039102701413277
sub-009C,dmn,10.4241035102,4.946549414421948,12.2936372333,3.7310000324,16.8343135828,-0.3666087643667472,-1.4181902019328643
sub-009C,fpn,19.149035379083333,11.160434855643183,16.91643912605,6.1855435212,42.1799364683,1.1724443006858063,0.3417984489701751
sub-009C,limbic,6.338095226666667,1.82038699676207,5.939648275450001,4.0151831516,8.8658669036,0.283733633141079,-1.4393000593935312
sub-009C,motor,7.30793385855,3.5708218895490447,7.70901825605,2.3959082655,11.9584436688,-0.12957559960302015,-1.5337837807509243
sub-009C,salience,7.92088734675,2.5252546313138313,6.6809193328,4.9165750113,12.2675045841,0.6505525599784404,-1.04041421001284
sub-009C,visual,5.677975063516667,2.037289405144025,4.6667847485,3.8699777869,9.0547411902,0.701604773771142,-1.2807111642780906
sub-013C,auditory,6.454659732683333,2.099028974344829,6.0753166583,3.6461669391,9.9231116053,0.36007516988870847,-1.0695205470728653
sub-013C,dmn,12.253229679183335,4.018362600261783,11.3337719708,7.3091974959,18.4763870265,0.37110873713901554,-1.3287794402177395
sub-013C,fpn,10.205817269283331,3.897497415795984,9.18909900325,5.298119127,17.8118480227,0.8752467982255008,-0.14181657145827664
sub-013C,limbic,7.253399681566667,2.8961127449658552,7.00366274485,3.2822330099,12.2377530235,0.36952733511804925,-0.8370646571413438
sub-013C,motor,6.157053871383334,2.990308323119105,6.3757189917999995,1.433365037,10.8027318851,-0.06402132214682241,-0.8918953958054106
sub-013C,salience,4.617404685266666,3.0328333483522,4.5348624878,0.997774703,10.1104134962,0.5464521965766582,-0.6828114088366064
sub-013C,visual,7.717955016716666,2.4639492703324,8.013184043199999,3.9382603509,10.8029446587,-0.22927929024433868,-1.4328892793549737
sub-014C,auditory,7.8559678335,1.845925818346256,7.5494814457,5.745525233,10.8656165098,0.37638879350290033,-1.303446373124958
sub-014C,dmn,7.758083653366666,5.289070018543381,5.6371636961,3.8383924845,19.4361146396,1.6868877402695859,1.0277899380994278
sub-014C,fpn,8.193108658333333,1.04266407509401,7.941095645200001,6.7722696652,9.6291379288,0.22639157306380575,-1.4039799930975423
sub-014C,limbic,10.68564645465,3.8289906275840937,10.077576686899999,6.3160512305,17.8078232732,0.7111609741419521,-0.5868757048835853
sub-014C,motor,12.287248700416667,7.410715752075781,9.042439376,2.7646808805,22.373686108,0.4175437928312522,-1.398827049658146
sub-014C,salience,5.876249501366668,1.906756233790474,5.83620859155,3.4037564648,9.0653609845,0.2943074380246519,-1.0110032084205667
sub-014C,visual,7.020159096166666,3.074296268648185,6.23672569525,3.1719529697,11.8446370726,0.3528731394098591,-1.3392567286522001
sub-015C,auditory,5.272922216566667,1.6246058184855692,5.75355873875,2.6185006951,7.5013709208,-0.3758732026357302,-1.0705676566708555
sub-015C,dmn,7.755223866766666,2.8444977997565313,7.452496679499999,4.1339166544,12.5462440734,0.37728719822254514,-1.0234326361461397
sub-015C,fpn,8.791944447683333,5.452869045585991,8.11578121465,2.0657425578,15.7397814738,0.10198880806854982,-1.7223525052991855
sub-015C,limbic,4.9466449203,4.898091390953961,2.0681000433,1.0072676123,13.2507350635,0.7762581393720938,-1.2229180647008842
sub-015C,motor,5.9463625359500005,2.803514837919027,6.0437677099,2.4091424523,10.0443463034,0.10131745097911707,-1.5637652862768396
sub-015C,salience,7.908689573283333,4.284631942234574,7.34857217275,2.1764103254,15.276519343,0.40806150947576997,-0.8969689017243971
sub-015C,visual,6.333824300616667,1.538132481525116,6.1774664391,4.3861664791,8.9780403483,0.4227681043054303,-0.9703867188311319
sub-016C,auditory,6.502325025116666,2.1189382908848904,7.117313169,2.2981573493,9.2875681329,-0.9111954012283056,0.0853871395493182
sub-016C,dmn,6.1197472187,2.305846721447713,5.5033776565500006,3.344612735,9.9176481752,0.48574247072740795,-1.1808680107154448
sub-016C,fpn,9.585168576066666,2.9034038208592263,9.35456416265,4.7410255496,14.3266414918,-0.02296909751219999,-0.49589564504205885
sub-016C,limbic,9.655535528883332,5.43926220314437,10.2847601217,2.106499306,17.9092526143,-0.015110143658799029,-1.2100081565049339
