,mean,mean,mean,std,std,std,median,median,median,min,min,min,max,max,max,skew,skew,skew,kurtosis,kurtosis,kurtosis
,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem,mean,std,sem
roi,,,,,,,,,,,,,,,,,,,,,
auditory,4.181667217123236,1.0278678453191943,0.22983823740199574,2.5174551655616906,0.8374615826351071,0.18726210273166569,3.643270657795,1.0451294792211985,0.23369805608275537,1.024497081065,0.4540739725527897,0.10153402694414114,10.07668371714,3.121607651923201,0.6980126908783779,0.862345171857657,0.5157668504575099,0.11532897381639606,0.18490351427642931,1.34345483605044,0.30040563381096186
dmn,3.3196705601782357,0.8038754266246848,0.17975200993744395,1.8511072091721776,0.8098129888618523,0.18107968921573817,2.839768403565,0.6952118074130496,0.1554540860136071,1.03622902448,0.36502663278494996,0.08162243645050014,7.8552355148399995,2.9820690582800378,0.6668109127912947,0.9268857369779336,0.6402071735415755,0.14315467597219675,0.5155433855595801,1.7323215566740162,0.38735887596113544
fpn,3.095778242072353,0.8124644374898791,0.18167257115284982,2.1637065680769676,0.7852006626071473,0.17557620575674585,2.4338536298249998,0.7461017779869367,0.16683342937122464,0.66146493419,0.27434541141665014,0.06134549892427766,8.93157654266,3.1055561600941255,0.6944234681913684,1.363126849352033,0.728465968820416,0.16288994255776926,1.7086535321351672,2.414565577522964,0.5399132767472385
limbic,4.0281698718991175,0.8570700520420205,0.191646689784524,2.0360216995070397,0.5994281201094509,0.13403620241896408,3.5746327743050004,0.7748941112179281,0.17327159080475693,1.2301947659199999,0.36953037686490203,0.08262950424210365,8.37336296542,1.9435847394239665,0.4345987597383204,0.6287667055842403,0.39449498623515167,0.08821176060046429,-0.2693036208122086,0.9641045238335548,0.21558032527068946
motor,4.089686226074117,1.5248045040462004,0.3409566523445157,3.1559456893846436,2.057163967598124,0.45999584724125797,3.1305700188900003,0.9295667358558908,0.20785744109963628,0.95034866651,0.45161734577922724,0.10098470849803798,12.989309850000001,8.350754241520582,1.8672854147434716,1.3500699161328071,0.6882975303299872,0.15390800665630747,1.6885261246141383,2.561791767801355,0.5728340537003186
salience,3.668535274074118,0.7366705838401703,0.16472455024910787,2.0868867949935654,0.7280523668305637,0.16279745834127535,3.200523156175,0.7590333417885947,0.16972501494281295,1.074461600875,0.41487562365884134,0.09276900967087892,9.017637316145,3.240958364980767,0.7247003216343568,1.0261434047953055,0.6764918953773635,0.15126818642914605,0.8839469719333521,1.9913588559754294,0.44528137695572734
visual,3.4802230741788236,1.2231456022113425,0.2735036712924479,2.8579287341816704,1.6180585763585684,0.3618088968314293,2.59185991769,0.9407296564482538,0.21035354602683187,0.74622165795,0.252017926691237,0.05635292156301646,11.867550462195,6.65472341144292,1.4880413919445672,1.5478928173323163,0.8256063564620352,0.18461119357050335,2.3824509692511375,3.1584338490986856,0.7062472789020974
