subject,roi,freq_0.000000,freq_0.001603,freq_0.003205,freq_0.004808,freq_0.006410,freq_0.008013,freq_0.009615,freq_0.011218,freq_0.012821,freq_0.014423,freq_0.016026,freq_0.017628,freq_0.019231,freq_0.020833,freq_0.022436,freq_0.024038,freq_0.025641,freq_0.027244,freq_0.028846,freq_0.030449,freq_0.032051,freq_0.033654,freq_0.035256,freq_0.036859,freq_0.038462,freq_0.040064,freq_0.041667,freq_0.043269,freq_0.044872,freq_0.046474,freq_0.048077,freq_0.049679,freq_0.051282,freq_0.052885,freq_0.054487,freq_0.056090,freq_0.057692,freq_0.059295,freq_0.060897,freq_0.062500,freq_0.064103,freq_0.065705,freq_0.067308,freq_0.068910,freq_0.070513,freq_0.072115,freq_0.073718,freq_0.075321,freq_0.076923,freq_0.078526,freq_0.080128,freq_0.081731,freq_0.083333,freq_0.084936,freq_0.086538,freq_0.088141,freq_0.089744,freq_0.091346,freq_0.092949,freq_0.094551,freq_0.096154,freq_0.097756,freq_0.099359,freq_0.100962,freq_0.102564,freq_0.104167,freq_0.105769,freq_0.107372,freq_0.108974,freq_0.110577,freq_0.112179,freq_0.113782,freq_0.115385,freq_0.116987,freq_0.118590,freq_0.120192,freq_0.121795,freq_0.123397,freq_0.125000,freq_0.126603,freq_0.128205,freq_0.129808,freq_0.131410,freq_0.133013,freq_0.134615,freq_0.136218,freq_0.137821,freq_0.139423,freq_0.141026,freq_0.142628,freq_0.144231,freq_0.145833,freq_0.147436,freq_0.149038,freq_0.150641,freq_0.152244,freq_0.153846,freq_0.155449,freq_0.157051,freq_0.158654,freq_0.160256,freq_0.161859,freq_0.163462,freq_0.165064,freq_0.166667,freq_0.168269,freq_0.169872,freq_0.171474,freq_0.173077,freq_0.174679,freq_0.176282,freq_0.177885,freq_0.179487,freq_0.181090,freq_0.182692,freq_0.184295,freq_0.185897,freq_0.187500,freq_0.189103,freq_0.190705,freq_0.192308,freq_0.193910,freq_0.195513,freq_0.197115,freq_0.198718,freq_0.200321,freq_0.201923,freq_0.203526,freq_0.205128,freq_0.206731,freq_0.208333,freq_0.209936,freq_0.211538,freq_0.213141,freq_0.214744,freq_0.216346,freq_0.217949,freq_0.219551,freq_0.221154,freq_0.222756,freq_0.224359,freq_0.225962,freq_0.227564,freq_0.229167,freq_0.230769,freq_0.232372,freq_0.233974,freq_0.235577,freq_0.237179,freq_0.238782,freq_0.240385,freq_0.241987,freq_0.243590,freq_0.245192,freq_0.246795,freq_0.248397,freq_0.250000
sub-014C,visual,0.0086511003,0.0093574507,0.0010402548,0.0044642965,0.0249703629,1.1090757905,5.2727774206,3.3267483006,6.1204753612,12.2556047408,9.5918302617,11.3131798962,70.0868739162,17.1527126546,5.1259679644,15.0926895928,17.0921161578,3.1719529697,7.3577111805,11.8446370726,5.1157402100,4.6035980539,10.0273150903,12.1178372931,32.1961556339,11.8062551992,7.6173714375,22.8986102579,15.9268675346,4.8332294742,4.7125874166,5.0841401794,3.8828741127,2.3945425356,1.9493165788,6.9284014474,4.1927427950,5.9675708805,16.1260960208,21.4156530192,5.3625975058,1.7823108751,1.3547637460,2.1723917838,3.9057835576,2.8038108396,1.7530060070,2.9568850462,9.1811961441,8.3490413092,7.9344343798,7.0889963551,3.2372638252,0.9601642769,1.9221242963,1.8663700560,1.7873336617,3.0115269064,2.6856983529,0.9425375716,4.8011448425,7.2704419608,2.9758503740,1.7016186078,1.3880725226,2.0608932820,1.9970121023,2.6837502027,3.3861982789,2.5377893809,3.9043003216,7.4541840393,9.2246544994,2.6628590078,0.8643632858,2.6384335068,2.9893176094,2.6187663076,1.6592693575,1.4306897505,3.7496318331,1.7712776009,2.6067651129,4.4853070189,6.2217586653,0.7979985752,0.7774834032,0.9482661019,1.9429549681,2.9562618042,2.6846004647,1.4664524972,1.3212195731,2.2292660526,1.6382865773,1.0039291998,1.8478311458,2.2952248512,4.2758489606,3.7771611153,1.3692035006,1.9319913239,2.2394400616,2.3225991301,1.2089383770,0.6248020580,3.2775373522,3.6278966521,2.8441555228,1.4928754873,1.5106036927,1.8862649706,1.7659253201,1.7856791531,1.0423680790,1.1735087943,3.1543096228,3.5161646754,1.4624908860,0.9910708432,1.0155953226,1.9222166229,2.0737473396,3.1111239462,5.0076037915,1.7061807029,2.5279259792,1.5711529303,0.6393545892,1.2326723407,2.3356245222,2.2673327637,1.8475012315,2.1350754702,3.6768955056,5.3630245081,1.4941029587,1.0836218315,0.9839849544,2.2478614909,3.4692782693,5.9781498027,3.0401991755,0.4691182711,1.9805095141,3.1630507172,2.3091127791,2.4328510903,0.6463338650,0.8355386618,0.3649387473,0.0228900773,0.0007509807,0.0001708387,0.0001062647,0.0001084510,0.0000543184
sub-015C,auditory,0.0314666539,0.0311889583,0.0027803767,0.0033787108,0.0168054659,0.1650143894,0.9467000261,1.5466577227,6.6581223103,3.0116673992,16.1423914237,4.0108034667,5.5842126389,5.8752386353,3.5416518459,2.6518204080,6.2946373463,6.0395071009,2.6185006951,5.4676103766,7.5013709208,3.7692910917,6.2412531143,4.1860561055,13.9871937742,10.4253858001,2.8500034903,3.7512082538,4.5945730988,3.1143694136,3.1681201692,4.8841808564,5.8825958284,2.4600720408,3.8297309706,3.2445915438,4.9850820532,2.8575855235,2.7192831430,3.7778568863,2.5985374973,1.7027638138,3.6970531286,9.4320808474,6.2938351686,3.4674384496,2.5224540145,2.8236625214,3.4981173717,8.9254636009,6.7092417939,7.0709441950,6.2202737498,8.9613500425,3.8509847488,1.5282855881,1.0970431659,2.5242540149,5.8748816062,4.4844304863,7.9768001005,6.3100700011,5.8344844284,2.6209074229,1.8535325242,2.2658914861,6.5593338729,3.2158533806,2.2151278777,2.2727352140,2.1438352372,4.4815024949,6.7731707204,5.9492116046,4.4767550156,2.9678754421,2.1070534949,0.7087311845,0.9223933233,3.8663476727,6.0106777547,3.9143450031,1.3886097897,2.4905271145,7.2153441729,4.3028063779,2.5398261188,1.6898419529,2.2319155521,1.6461902596,2.8362300133,5.1925642436,4.7647451041,5.1126838218,2.4987161469,3.2986390666,7.9146322848,8.1410155704,1.3161542900,0.9832292288,1.5002950007,3.4937596793,2.9234480696,3.8636920437,1.5251326772,1.2906939076,2.8863387595,2.0919254602,4.0332787683,4.1857646501,2.2999855112,2.0572084206,2.1252105397,2.3765079431,2.1054600912,1.9172568103,1.0344711866,2.1971185048,0.5237129593,0.5029514266,1.6180870317,1.7258200149,2.1760299779,6.1793969786,2.3077739075,2.2216200053,0.8082810502,1.3349214391,2.7547123675,4.1786658022,6.0532151679,5.6820216038,3.9835728860,3.0851082878,5.1537391985,1.9730677925,2.4307370485,2.7873578101,2.5078925914,1.6999334279,4.5938848527,3.9981864990,4.3072966095,7.1821416929,0.7253670700,1.3627762956,6.0699052759,3.2584779670,2.0893857019,1.3950229511,1.0816278529,0.0684165586,0.0037868875,0.0011137591,0.0009557562,0.0009254504,0.0004574486
sub-015C,dmn,0.0097956543,0.0097428730,0.0009775520,0.0027400616,0.0146033718,0.1129663451,1.9522947475,5.1971769258,7.2004634605,18.7763838460,16.4933462202,4.5510830236,17.8653948309,8.3534120955,4.0925254002,3.7465092007,8.5866845253,12.5462440734,7.1676957828,4.1339166544,5.0262025125,9.9199866013,7.7372975762,8.7250683136,9.2734014758,9.8568808540,4.3214665984,5.4228458877,16.4049301560,8.7974982152,7.4301275640,5.3699432504,8.6770427508,7.6004132019,10.0484075436,5.7568891044,5.5678765752,8.5409276316,14.9790319244,6.3161575664,8.9495458779,1.6518731597,5.2775149171,3.7600190844,7.6208611056,6.3261758745,3.3581658294,1.7052441538,9.4378115063,3.6557538515,1.0630636812,1.7292228930,2.4094714378,3.4206924358,1.8687221954,1.3676082140,5.4562455515,1.4306758691,5.9459298453,5.8346944755,4.7943532793,6.5358747435,3.0143678498,4.6751962157,4.2016770731,2.0042579000,5.0832226899,8.4410049798,2.4921029104,2.2572771946,1.8461081059,4.7614271763,6.0830395434,4.3901085283,2.5839527668,5.6082029487,6.7343609785,7.2977022407,3.2728997997,3.1063944274,1.9076560169,0.9638468785,1.9195896805,2.6437746630,3.5837733432,1.9249758850,4.3251241881,5.5662410768,5.2831088276,3.1395201725,3.9092662610,4.1363092319,4.9947963450,2.7633624353,1.2111617650,0.5521445513,1.9190679438,2.8472206081,1.6706446259,1.6785049971,2.8368662682,2.3711283287,4.2060994801,3.9824879159,2.3119827985,0.9008569863,1.7637737734,2.1733229085,1.0193538441,0.6770129695,1.9027066270,2.5745317524,1.5131854425,1.3526520354,1.3657763272,1.1278924438,0.4951553923,0.6734431633,1.2278588921,1.4904263686,3.5807554563,2.9691182838,1.9116323093,1.0031534839,1.0439011245,1.4713512116,0.7182680654,1.4199409716,1.5363641759,2.3849578741,2.5276807945,0.7153343530,1.1954406150,0.7512948930,1.6010910564,0.8852138801,1.3331425010,1.8287427316,2.0083408062,1.4172034111,0.5707237607,1.5228591472,0.7735086277,1.6738174665,1.3696249878,2.4451705106,0.8673924079,1.5728059817,0.8910278532,0.8590877447,0.4855492480,0.0501031203,0.0039033757,0.0007411126,0.0005680565,0.0005422815,0.0002684948
sub-015C,fpn,0.0139090042,0.0133854404,0.0009939242,0.0028180038,0.0237234704,0.2536078806,1.3655772465,6.5857698701,13.2472535413,25.0244976455,23.8796654483,21.9042725170,32.0737168850,8.6671772569,3.5222656934,11.0189010299,15.1604222262,11.2451950989,3.7115675561,2.0657425578,4.9863673304,15.7397814738,15.0030126691,8.2775832980,14.0751363287,8.0932191802,5.1579738560,12.9221318098,16.3197706555,19.4657173095,15.5902154009,9.1230985274,24.5340323685,14.0220799180,8.9033170116,6.7398659809,4.1537505799,2.8441418700,2.3038273774,5.5966603207,5.6454183914,7.8785142842,5.1189402586,7.0029047652,2.1512688316,3.8300244316,2.5142162920,1.0957397755,6.1972015496,3.7184891257,3.6366442138,2.1042284780,0.9685598811,2.0793934559,1.4894252722,2.7798790289,3.0353537354,1.7610476176,6.9927979956,4.7453728468,7.1837861061,9.4144809915,4.1217696033,7.3745561695,3.2542757968,0.6957297389,1.7660609496,4.6655220871,2.6271942733,3.2109894599,2.0769625989,0.8820258069,2.7541095731,4.3452391730,1.2300931014,1.6598249347,1.8771628873,1.5133116042,1.5365688720,2.8232451940,2.8796384240,4.1828197179,3.9907274670,2.0742593647,1.5522938581,1.4283519400,0.6963412927,1.1683348483,2.5930798903,1.1674609668,2.5027399642,2.6629492970,1.9375946905,1.3708469561,2.8475641264,2.1776048348,1.2487839328,1.5206169974,2.2682667275,1.0858755769,0.2926391549,1.0728604791,5.3779572356,6.5129937647,4.5566893928,2.2944884548,0.2609676045,0.9886863466,1.2855061436,0.7714882872,1.2905359571,0.9171326536,0.8519482328,1.0526617285,2.7460634182,2.9437023948,1.5395423661,0.5245728568,1.6917339453,0.1358903894,0.4345673390,2.7034062787,2.9616904757,1.4411755134,2.3433292820,3.4525080134,1.1109839360,0.4545725031,1.1254639150,0.6953614548,2.1754748063,0.7207094334,1.7093763532,1.3639505843,0.8824956359,0.8789469959,0.2807826733,1.2178907987,1.8238197651,4.7026830963,5.1758410140,0.4263994577,0.5754187860,0.2624736709,1.5960472264,3.5923934973,4.5951828210,1.6434085528,0.4268490729,0.3609412716,0.3359135224,0.0614565899,0.0007367063,0.0005425823,0.0004428454,0.0004290287,0.0002127067
sub-015C,limbic,0.0109828938,0.0093867312,0.0007677232,0.0015289480,0.0183667733,0.2976104694,2.8873561167,4.4185620977,1.8386668197,0.5791481218,2.6887841771,2.8433085165,3.8813057556,8.3313501983,9.4142072053,5.4522017508,2.6412497596,1.5986221191,1.0072676123,1.0882218726,10.1974448868,2.5375779675,13.2507350635,1.4232323534,0.7966566856,2.9969075740,2.5463065674,6.8553698394,3.5259985550,0.8198450370,4.3719814785,5.6264848252,1.4348387883,2.6076405927,3.9811015476,5.4879225123,4.6349236055,7.3194614955,3.5967046711,6.0676793891,8.5868866446,2.1654901443,12.6086120256,3.3536317928,2.8691858181,2.1642574732,2.1451167900,5.4232879236,10.0953621285,13.0452829707,9.4187458119,6.4881027952,1.5532246928,2.9956909091,5.7706589422,5.1261239653,2.2532561570,1.7247465694,1.9757767645,4.0579054950,4.4923673297,6.0896402090,1.8579612905,1.8473608525,3.4897225358,3.4677650948,1.1005408440,3.8412360834,3.9137544421,2.3838019155,4.6503629429,10.8100816796,10.8806906935,8.8773222339,5.5082235108,6.6928897724,4.8521723646,3.2800487545,3.0476530253,4.0895755523,8.7917490852,8.6339921759,9.7765846885,1.1858830655,2.8454754088,2.9357707838,2.0677070378,2.0047223794,2.8090016949,3.8825630593,2.6971413256,3.0826632016,4.8204783876,3.5364077845,6.1510846824,5.7390627509,1.1248806542,3.3274931456,1.9664656899,0.8940954276,1.3810762824,3.2338438775,5.7289812538,8.4863473621,2.9279892142,4.2609384240,6.3123206948,2.2139989811,4.6400082873,2.9100942711,2.5812914450,1.0401201438,2.5156553454,4.9946258509,4.0129222771,5.9349885959,7.0557564299,6.7833090432,3.6550386070,2.3826116324,1.7096682053,4.3379273486,3.9425664935,3.5605102865,5.4547833357,4.5554445522,0.9033174572,1.2387137894,1.7539494229,3.1697447785,3.4964690059,2.7482813556,7.5695896053,5.6692161875,1.8521941757,2.4055034977,2.4537604527,1.9087841774,4.9780896195,5.8158739097,3.5078937719,2.8885697580,1.4650299411,2.3196523711,4.7624726576,1.4629885832,3.4885826469,0.8482236908,1.4450418258,0.3554160242,0.6734261025,0.1880379820,0.0019469124,0.0006093969,0.0002851021,0.0002619236,0.0001289160
sub-015C,motor,0.0178175694,0.0158498766,0.0012201965,0.0026821534,0.0262363347,0.5378388295,2.7535983150,8.2558421343,6.6698557448,18.8238368837,19.0223794736,2.6495172743,25.6192830296,8.2641288180,3.7515710460,3.2796555940,5.8788143020,7.9514278675,4.2841678141,2.4091424523,10.0443463034,7.8033676057,3.1857231727,8.1210563881,7.6595561235,5.1186441523,4.3941977755,20.7277486289,19.0612122352,9.4205886522,9.2826318457,4.7227838389,4.3718961030,1.6579725839,1.6339967219,1.9779425250,3.8972209652,1.5763615442,3.6985466655,3.0704701831,1.9509751113,3.3111649701,6.3222009689,8.5759537708,3.1716313125,3.3734902142,3.7908594877,1.6595388370,13.7163842074,14.3825104098,9.7217791088,0.9326072799,2.3702038705,1.3356766358,1.5957153876,3.6731341065,2.5533293703,1.0145427624,3.6796457895,0.9090513808,3.5965201857,3.4293125738,1.5881895133,1.0203510124,1.1820581725,1.4181315765,0.8050336803,1.0656741673,1.9078960243,3.7065602827,2.7738797067,8.5658740473,36.2011529788,14.3830388772,5.5768188938,3.3247658260,7.2076960485,6.0225067722,3.6403433867,2.2132236750,1.7478398965,0.8980687966,0.8484190979,3.0463495837,12.0338085417,1.9247762155,3.2269750708,8.8988163579,8.3900231956,4.7733313327,1.2284348037,1.8902506899,2.3325394416,0.6496235949,0.7672396537,1.5223195684,2.4590473273,1.6244355129,0.8069115581,2.3318254350,2.6703434198,0.9380008209,5.2551056992,2.6648348929,1.0928611810,1.0059666476,0.7568810497,2.2381059133,2.8747857136,0.5577562978,0.6475394777,1.1338955224,1.6960703890,3.3051011899,2.7428887395,1.1160050198,0.9897395967,0.6897894407,0.9317285799,0.3900296260,0.6858023917,1.1424415007,2.8897080292,3.7478373316,1.6116253696,1.0411033384,1.8939244309,0.8051646121,2.6991092584,3.8113313140,0.4985292242,2.5206480155,1.8911667075,1.2582954374,0.5138527701,1.0849452467,0.4157635808,0.6402472741,2.6447857597,3.7218977787,0.8929975222,1.7902277290,0.7126395977,1.4841320451,4.1268853380,1.8621414334,1.3084590125,0.4973841818,0.0749006362,0.2251517430,0.3787166788,0.1042550497,0.0039410612,0.0003188718,0.0002670587,0.0002622058,0.0001299292
sub-015C,salience,0.0250541022,0.0221704429,0.0017391300,0.0044978457,0.0308174604,0.4165527322,1.2894030753,1.4237553374,3.6879724471,4.6573518352,7.1352047584,2.5917051244,11.7913618108,5.9599807339,1.3063062993,4.0535870489,4.9978640591,15.2765193430,6.4570928528,4.4374063859,2.1764103254,10.8646570399,8.2400514927,3.6750698521,7.4056327457,4.0943097609,4.6201237002,7.8099021355,14.1953063639,27.3906560942,13.9227876617,5.7336413442,4.2200721721,6.9476673237,7.1376420470,3.1560723819,15.9784286954,10.9540470159,11.7549290665,4.9858314868,2.3565593463,1.7496505890,7.2106107389,2.7984286918,3.1285926252,2.9495088092,6.6328810410,2.9661983943,0.9431201377,4.3446603515,7.9372793145,5.5714813662,1.7554040407,4.2708791136,3.1202706335,2.5677523081,2.0274721525,1.8720600586,4.4090778050,5.3041930935,3.2249717203,3.3923590483,3.0063101246,8.1953647512,6.0544718459,4.6440439092,5.1639474865,1.6835623870,3.1855789157,3.6523749431,1.6518084853,1.3743341415,2.0664583328,1.0903783643,3.9214850590,10.4638371927,8.7392940052,3.0657804241,2.6683799411,2.1206055021,1.5765541955,4.1722904607,2.6847048288,2.5327978798,2.5285837366,1.3660967351,2.1799165919,1.4908329836,1.1544909318,1.3445046457,4.1375202630,7.0047739722,4.2527747222,5.4439294863,3.7176783170,1.4107370591,4.8768816882,5.6380655460,0.7481585306,4.6620042093,8.9541016427,10.3125270478,5.1261989537,4.2292375342,7.0149965353,3.7223905806,2.2823583315,2.5060496540,1.6703151481,3.1887556452,2.1844070797,1.9551451902,1.8805338912,1.0657029830,1.3505109544,1.0253529968,1.3390519246,1.8971205797,1.7710657809,1.1753339775,2.3607264029,2.8699208880,7.9408580653,5.6470653525,3.0955697966,3.9902916532,6.0851114031,2.3638129742,3.2006592182,1.8951878514,2.0256447057,3.4137342485,4.3823836885,6.8311837466,3.7958012442,2.3971153736,0.7947853710,0.8108964413,1.3210390638,5.3424365957,5.8478106630,2.5304119518,3.7235538952,2.8433301316,2.9695291314,2.3272627165,2.2766919611,4.4231812879,5.7412460305,2.5696806750,0.8588258714,0.1186113513,0.0040294963,0.0002734203,0.0000860294,0.0000778081,0.0000380186
sub-015C,visual,0.0745336793,0.0652622752,0.0043618616,0.0066153238,0.0263872573,0.5875153997,1.4458655240,1.2937191466,3.7344069298,10.0023770101,5.0388576964,17.6205773709,54.4891354106,14.5036338006,11.2476314584,4.7370711032,4.0078155201,8.9780403483,4.3861664791,5.7164940194,6.6384388588,4.9455950935,7.3382110046,7.5909096355,29.8998349858,13.3477066240,3.7646488591,8.9030618589,4.5879928500,5.7358973528,3.5268365689,2.1939984476,4.9121806444,2.3938736516,2.1761198301,1.7930733084,6.5143227623,3.2977699904,4.5241815391,3.8791695366,1.2467731729,1.7256152504,5.9731625867,5.8612387407,1.5455454992,1.0557896173,1.0206440003,8.0902533433,27.0022653043,21.0288480367,5.2591886962,1.2436219461,2.6032365724,1.2808488238,0.8629574322,0.8047861734,1.0579659765,2.0316940312,3.1645905514,2.2494402832,3.2356291335,2.8677221469,5.3440845449,4.4638315593,3.3473237314,4.2115009701,2.0209922407,1.5344816267,1.0786592963,2.3999364334,2.7117010820,6.5840078948,16.2546437985,11.5420306740,12.8971835916,13.6734263530,6.8999703950,1.7244689616,1.0066366800,0.6840196592,0.5956162777,2.3043889901,2.2060513120,1.0691209207,5.6788795980,1.3489118639,1.0572313002,1.3572123037,3.2193041438,1.5993296764,1.7336804491,5.4396865962,3.0752528236,1.2546750637,5.3798160946,2.5595190341,1.1236835441,2.6964064026,3.9113640060,1.4005991615,3.6718360741,1.3641374361,0.7686612450,1.4094248251,3.2372648793,2.4963693129,0.6471638091,3.7716946852,2.2198455658,1.2817284083,1.9353493633,1.6048723432,1.7380219768,0.4421057730,2.7736167070,3.7903991341,0.7695239819,1.1277728684,0.6413083761,0.7014845988,0.8883052742,0.7408263330,1.6029107278,3.0502231188,1.1722970368,0.7171391285,1.2040441536,0.8439628781,1.8698418555,1.9792346481,1.5365277914,1.1113449245,1.3485704577,1.1948559206,2.5173924319,1.2398375230,2.6792412850,1.8431678774,3.0074450861,5.0466400035,3.2986181449,1.8046304906,1.0809406977,0.7795411360,2.4183906756,3.1042380038,3.7660831054,2.4043733144,1.4436299154,1.1826195401,0.7071965520,0.0931174076,0.0020373429,0.0003555498,0.0002055567,0.0001943780,0.0000963001
sub-016C,auditory,0.0347717814,0.0315308692,0.0022041193,0.0038099935,0.0516661553,0.5005301108,2.0872787186,3.1916550328,8.4138338836,5.3172692432,3.0018782372,8.9184875958,7.0329896586,18.1244208861,10.3497354634,4.1831305478,4.2466936749,7.1838963808,5.9952787338,7.1983195967,9.2875681329,7.0507299572,2.2981573493,4.2541210951,2.3357483057,2.5084386480,3.8994235260,15.4087988799,21.4151714388,14.3340370349,5.5168907899,4.6763285388,9.6195988657,10.3834553342,17.4537879425,20.5008942589,8.9142401787,1.9543995282,4.5889078663,6.2908677989,2.4693262959,2.1960392474,1.2264109061,5.5834370012,8.4240541714,4.0019254541,3.9129833139,7.0148962249,5.8398551433,3.9651033397,4.7400054501,2.8875813055,4.5449444136,7.5155459560,7.4546008987,4.6483437084,1.1180865370,4.6739867639,12.1857243765,6.1205888198,3.5996082927,2.9024146221,9.1662077270,3.8020984170,3.2659817516,4.5927613304,5.6419717271,5.9465943520,2.9495000425,1.6782043246,2.0568756376,2.6379893938,6.8737388082,7.8283920447,6.7237245003,5.7232733672,3.3443956063,1.1648518708,1.5587691986,2.2633905144,6.9570687165,5.6383627423,3.6572380852,2.6849192042,5.4779702829,3.1592640870,1.0535097640,5.2959651869,11.0024118481,4.1464395092,1.2823265828,1.7363519093,1.5830544929,2.1503204373,1.0352868415,2.3205139888,5.2693851074,2.3067454082,6.0082966305,7.8015307637,4.8634762337,1.3130540292,2.2516887908,2.6558610820,2.7735396132,1.5228897882,4.9208955279,3.0642898818,1.8124829769,4.4152687695,8.1583204065,4.7591078498,4.9330767029,8.2728328118,12.0051875002,10.3891258612,3.9401425828,2.7843631244,7.9391481420,3.9166430676,0.4922263024,11.8401582084,8.9048573115,1.8838684519,2.5164803821,2.0128589607,2.5388415822,1.3888049876,2.2542467669,1.6444649749,3.5337297567,1.2385292992,1.9019105708,3.9385290135,1.4138949139,4.7408070793,9.5328422725,13.8275049412,6.1532388413,1.6505246773,2.5960250717,3.2691041590,2.1445387854,2.3245454587,4.1824612564,0.8368385571,3.0156625515,4.8439993245,3.5923784981,2.4871273548,0.8147186403,0.1057492222,0.0085013571,0.0001418363,0.0001759057,0.0001791039,0.0000898280
sub-016C,dmn,0.0348345425,0.0291074864,0.0017460068,0.0026748539,0.0762653706,0.4598172810,2.4010986113,13.6678466874,21.7123369935,3.6727976578,4.5728769445,15.2347632470,23.4818198048,2.7620414226,5.9459844618,2.5026819568,11.4260303606,5.6045553756,3.3446127350,4.1065019063,5.4021999375,8.3429651826,9.9176481752,19.4343096227,15.0213744133,6.0882841132,7.9222513811,13.1639975104,13.5737356475,6.1645276411,17.0916848751,19.4220641311,10.9927057205,3.7814269759,3.1469317744,5.7305412745,3.9247393379,3.7867297419,6.0527435821,10.7687143406,6.5575988122,3.1900513001,4.7321383496,7.3018489231,4.1065716314,5.7875280411,3.5070436214,2.6494878713,3.0221569476,3.0245895826,1.8242072063,6.6053262319,3.8517628361,2.9296293809,1.5384406970,4.4984302423,5.2479439785,2.3649275717,2.7710962212,2.3913284047,3.3151898289,3.4490928123,5.2696150220,6.4037470644,3.7542131430,3.5606723350,1.4337887463,3.2357268873,2.7975025358,0.9184355861,1.0533046444,1.3921841903,5.0210623498,3.0294316154,2.9332846060,2.1286573361,2.9935349509,2.0894363992,2.5919659530,4.6512127774,4.0749028599,3.0406185105,2.9071461748,3.0679827724,3.6003763940,2.0444497513,4.0568992450,3.0153568370,2.2416260263,2.4685630358,2.1019432796,5.2834799784,5.0329707885,1.6601547971,1.2748852515,2.6907908715,2.1751282545,2.3391870800,5.2727156446,3.4821026029,1.4027432694,0.9657200694,0.7436598052,1.5229286121,2.1167501188,2.6016176404,2.3975312719,1.0074202392,1.5556861245,1.5502564644,2.9919867147,4.1509838259,3.9344761036,2.2143866358,0.7443682188,1.5137301325,1.7841061446,2.2090406711,1.9334224315,1.0733569617,2.7527167150,5.4302089983,1.8671595665,1.4385922877,2.0383308643,2.3542939804,1.0549748782,0.9624562602,0.9823970808,2.1669560679,1.1085360839,1.5920924020,2.4398926599,3.5186804212,1.0364106060,1.0187375348,2.7805372176,2.9156945543,2.1045181788,0.9868507009,0.5245057678,1.6103371432,2.9118212606,3.7272320800,2.1053713461,1.1240921154,1.3255150764,1.1429673218,1.0779269443,1.0518822506,0.5079956864,0.0765068617,0.0047601164,0.0014748770,0.0014930482,0.0014944879,0.0007441357
sub-016C,fpn,0.0175202687,0.0168210284,0.0017671187,0.0022115886,0.0638065074,0.3310406560,3.7781583906,27.6692271155,23.3791326840,6.8522868075,10.8078382063,7.4284283825,4.4797034250,8.0570420133,30.8437438798,20.9929237440,10.6225980064,11.3434346027,9.2961746068,8.3907814870,9.4129537185,4.7410255496,14.3266414918,16.2695748642,16.6052659562,7.7685033866,11.4106035754,9.3929506510,6.1014594763,7.5162883439,6.5229588397,8.1207298532,5.0033636526,6.0424897172,7.4953247171,5.0631015203,4.4297415039,8.8239855607,5.0492028182,7.1702185343,6.9746533615,6.5780033760,4.8031541373,5.3987599995,6.0451816778,14.3266005321,14.7947269781,2.6076137016,2.7829089860,1.4137430652,3.0697749803,1.5818711576,1.8174527480,2.7929339510,2.3838026670,1.1089994180,1.6591633481,7.3779205309,5.5203237552,2.6855672640,4.9376263042,2.4754964560,4.2928069686,9.3793164943,3.5102580472,1.5408264592,1.3749147997,3.2848915071,5.3347820882,4.3713623944,3.7792081178,3.5684680426,8.0918373093,3.9690101105,1.7148727838,0.2382100114,0.3987079588,2.0627931104,2.4238334796,5.1502792403,3.5894208947,1.7803884193,3.2742403118,4.3183139673,7.2418957667,5.3391093963,2.1198147700,2.6760663975,1.7928639425,2.1971055097,2.3426692107,4.0466550195,2.4827966976,0.8239885909,1.4457246976,3.2780714141,2.9144455035,1.2973154640,4.4352034435,4.7385573518,1.7011322808,0.6711090280,2.2048840293,3.6023890334,3.3136589548,3.0435046810,0.5420579854,0.4794184696,0.3641399404,1.9031740256,3.3697545079,2.4823765132,2.5472935103,6.5529768442,2.3513154753,2.1577286586,0.2034073642,2.7835967835,2.6699162879,1.5237339197,1.9558400173,1.7267884021,3.5509613225,3.6340106254,2.0188534362,3.7905450327,2.1768457106,1.3405051896,0.5692314116,1.2100031283,1.2309471544,1.6855224109,1.2594351372,2.1548338077,2.7974137986,3.3421361740,7.0173604609,3.0454290716,2.2427713274,2.6063889670,0.9857182201,1.2669541942,4.5256028373,5.2283893862,1.0824149885,1.8890794314,1.4620125782,2.1140873944,1.4507209098,0.8003662628,0.2810729753,0.1374212578,0.0028318209,0.0007399151,0.0007566990,0.0007590734,0.0003795422
