subject,roi,freq_0.000000,freq_0.001603,freq_0.003205,freq_0.004808,freq_0.006410,freq_0.008013,freq_0.009615,freq_0.011218,freq_0.012821,freq_0.014423,freq_0.016026,freq_0.017628,freq_0.019231,freq_0.020833,freq_0.022436,freq_0.024038,freq_0.025641,freq_0.027244,freq_0.028846,freq_0.030449,freq_0.032051,freq_0.033654,freq_0.035256,freq_0.036859,freq_0.038462,freq_0.040064,freq_0.041667,freq_0.043269,freq_0.044872,freq_0.046474,freq_0.048077,freq_0.049679,freq_0.051282,freq_0.052885,freq_0.054487,freq_0.056090,freq_0.057692,freq_0.059295,freq_0.060897,freq_0.062500,freq_0.064103,freq_0.065705,freq_0.067308,freq_0.068910,freq_0.070513,freq_0.072115,freq_0.073718,freq_0.075321,freq_0.076923,freq_0.078526,freq_0.080128,freq_0.081731,freq_0.083333,freq_0.084936,freq_0.086538,freq_0.088141,freq_0.089744,freq_0.091346,freq_0.092949,freq_0.094551,freq_0.096154,freq_0.097756,freq_0.099359,freq_0.100962,freq_0.102564,freq_0.104167,freq_0.105769,freq_0.107372,freq_0.108974,freq_0.110577,freq_0.112179,freq_0.113782,freq_0.115385,freq_0.116987,freq_0.118590,freq_0.120192,freq_0.121795,freq_0.123397,freq_0.125000,freq_0.126603,freq_0.128205,freq_0.129808,freq_0.131410,freq_0.133013,freq_0.134615,freq_0.136218,freq_0.137821,freq_0.139423,freq_0.141026,freq_0.142628,freq_0.144231,freq_0.145833,freq_0.147436,freq_0.149038,freq_0.150641,freq_0.152244,freq_0.153846,freq_0.155449,freq_0.157051,freq_0.158654,freq_0.160256,freq_0.161859,freq_0.163462,freq_0.165064,freq_0.166667,freq_0.168269,freq_0.169872,freq_0.171474,freq_0.173077,freq_0.174679,freq_0.176282,freq_0.177885,freq_0.179487,freq_0.181090,freq_0.182692,freq_0.184295,freq_0.185897,freq_0.187500,freq_0.189103,freq_0.190705,freq_0.192308,freq_0.193910,freq_0.195513,freq_0.197115,freq_0.198718,freq_0.200321,freq_0.201923,freq_0.203526,freq_0.205128,freq_0.206731,freq_0.208333,freq_0.209936,freq_0.211538,freq_0.213141,freq_0.214744,freq_0.216346,freq_0.217949,freq_0.219551,freq_0.221154,freq_0.222756,freq_0.224359,freq_0.225962,freq_0.227564,freq_0.229167,freq_0.230769,freq_0.232372,freq_0.233974,freq_0.235577,freq_0.237179,freq_0.238782,freq_0.240385,freq_0.241987,freq_0.243590,freq_0.245192,freq_0.246795,freq_0.248397,freq_0.250000
sub-024P,fpn,0.0082642069,0.0077419539,0.0006733112,0.0042241027,0.0260496612,0.2658339650,1.0515755867,4.0813425637,10.9174761120,11.0380047927,7.8200237692,3.1440907233,8.3813180378,7.5371154710,6.7641033607,4.2108085487,9.1333408604,8.0527460201,4.3349744384,3.8515019164,3.8362249528,3.4277166759,5.6204884722,3.1032947383,4.8987993930,2.4637089424,4.2269243602,1.9449923779,5.0232370404,31.2670493968,30.4038120966,5.9384459530,3.1931341108,2.5059716056,8.8305226605,17.2139462106,3.9657292814,6.1603321287,10.0236673495,9.9994584059,1.4733795330,6.9939455469,6.6485190861,4.1494695844,2.1844558542,3.9265692925,5.1757044857,4.5248899552,5.3499070119,5.9800234177,6.2247064192,0.8247816696,0.6727250054,3.5437084051,6.1382175739,3.5778697149,6.5990661950,8.6889736775,4.2486922824,2.8534916844,6.2264837607,2.6776854894,1.5830797135,2.6445280899,1.4928887078,2.6378447902,3.9324356635,6.6445603654,6.6179491946,4.5766516400,2.0320519812,3.0357081429,11.1225587746,7.4117734776,2.3185106464,2.6861662788,6.6297214476,6.3857383980,1.3914952153,1.3583312843,4.0517612214,2.7737798006,2.1631541594,1.5831806293,3.1362350398,1.9510589452,5.1994442260,3.3970721642,0.7411267129,1.1549527732,2.0670175217,1.3096290364,2.3958566867,2.3877590156,1.0577382829,2.4879939040,7.4521933956,4.8662625592,1.2846581873,5.7571224920,3.7882977125,2.2440649361,2.5001882081,1.1290913308,3.0017157269,8.0902623133,4.0218505837,1.2396835983,2.5667338249,2.1378600569,3.2710465244,3.7574173237,2.3979423187,2.9855040799,2.8304238479,10.0561641502,6.0061614739,2.0011962470,2.4889745412,8.5719229204,4.1024840551,1.3634266589,1.2282789407,1.0362441546,1.6919271873,3.2224071335,2.5026239805,4.3778731321,4.8658959734,5.6373887088,4.0699894425,3.4320665203,3.2290479087,5.1409115817,5.7210340592,1.6166191704,3.3162612034,6.2670065276,12.7563739339,7.5862147517,8.0627959298,5.3128362452,3.1888808291,4.1328987010,4.4824843469,2.7174102672,3.4515158774,6.0692986873,9.5584144797,3.1870943211,0.2169909668,0.1339023876,0.0032417947,0.0001714757,0.0004278714,0.0004474329,0.0002239576
sub-024P,limbic,0.0201544124,0.0192006195,0.0018807391,0.0073407511,0.0315903445,0.1277221988,0.6388355338,6.9774193985,11.0710689687,9.0123616162,3.7611531617,3.0636934006,8.1664237785,7.7516303077,2.1828022389,4.1935511421,3.1283622099,5.9153292564,5.4687444500,8.4243812240,7.4981576134,1.8513548482,3.1379780490,4.7493534874,4.2205302761,4.9690983592,3.8358351304,5.1736570821,8.0777524718,9.2506784308,5.1473498109,5.8760276073,3.8686857249,2.8717431348,5.5326421093,3.6005939261,4.0767287032,4.0362421899,3.8652281214,3.3041433438,3.2490610157,5.6376027375,1.3768918234,1.6211422417,1.4124988623,1.4469686176,3.4141846256,3.3553015937,1.8030132328,1.8625503327,0.9289991956,1.5981001466,6.4187194162,5.8246131893,4.5129277299,5.8859000226,3.6881187094,2.2400267824,0.4121010829,3.1447452589,0.8866027145,2.0617756654,1.5110961507,1.3676666606,1.6558779686,7.7186893719,3.3496370775,3.0904588137,6.1913007193,5.8643885203,3.5759864700,13.4327334183,11.4331446910,2.1307925773,2.3902014965,3.4609385741,1.7623131283,3.6876898879,6.4783794478,1.6672936567,4.9034138723,5.4230911921,3.1186979017,5.4411174654,8.7484607202,5.0653706362,1.0183092845,4.6744918237,3.8427557460,0.7520937818,2.2750704413,4.2718519709,3.0129704540,3.1488074723,5.0545723416,4.2653161564,6.3638417095,6.4223994950,1.4307089728,4.8274738690,14.0871405851,11.0836106406,2.7034577050,1.0695301893,1.0989747397,3.1947172177,4.0407855390,5.4229536992,4.9532381795,3.0136197398,6.2221265843,4.9790537602,3.4445829046,4.2213640162,3.7328615867,1.6329324882,3.7750581334,7.0580055889,4.0918985724,5.6371273459,6.8277666555,3.8739106797,3.1008348076,4.8131821805,2.6431234033,3.5652393501,6.2469647202,1.3463239775,0.7650505657,5.1542706644,4.4595772677,2.5166307826,6.6405914255,6.1866427729,3.1955049305,2.1493252089,4.4596735500,9.6275037694,13.7715069162,14.7384154210,6.6071396948,6.8635632719,6.3408919599,1.5972197384,5.2055997029,7.8348998736,1.4559458965,3.7588704284,12.8656215587,4.6122402061,1.0369651751,0.3249860073,0.0124924961,0.0008113113,0.0018271524,0.0018380285,0.0009133116
sub-024P,motor,0.0052618393,0.0048082124,0.0003687860,0.0004046493,0.0194395163,0.3228154645,3.1810043068,3.5213457105,14.2289549680,34.8926611690,10.1532113831,3.3658028479,11.5872762237,3.0379675896,2.9184259358,12.2825611254,11.0279156142,2.8441481777,9.5012008870,10.1385858064,1.5617930914,2.2082387203,5.4095040203,12.2918216530,2.0295598361,1.2578187725,8.3123050246,12.6604506819,5.1466724786,4.4340670467,1.4474271165,9.4194003559,11.8776885406,2.7074037500,10.8121737200,9.7571887798,9.4510772038,12.1053067178,9.0964238321,1.7662832261,3.7580324105,6.7900417351,10.1052047156,6.6349574871,2.1742985370,6.6753766716,6.5943228127,7.8810136446,6.8952393711,10.5705299000,8.3835133530,5.2355535310,4.4331781474,5.5419295209,5.4662626019,1.1427446422,5.1980556836,3.3422888046,14.2178581811,10.6293768649,1.6173736537,4.2100335431,2.8384719029,1.5399100898,1.2140106794,7.8904333763,19.0033627791,13.6974051202,3.5738971718,5.4442485158,8.4995443861,7.7480670849,9.9397857271,6.0667634340,1.9313666583,2.4595599349,2.8145579307,2.9148553316,6.9789220447,3.2878113442,3.2147427458,5.4486801763,1.5010018003,1.3934469909,5.8648580227,3.6538981555,0.5858552779,0.6347120861,2.7277812815,2.9115978952,1.8705729148,1.9549529480,0.6451787298,1.3074679151,5.3201863789,4.1837155458,4.1161591817,2.9032430066,7.5793621316,4.7881528646,2.4502659619,0.6327586694,1.2655480462,0.7236166310,1.8069128732,0.5954848261,1.2307949374,2.3884926492,8.3714668913,6.0177147745,1.3453126398,1.1902213926,4.2501761970,2.0987729065,1.3839702696,0.6188877511,0.7623966221,1.1660860754,3.7357747931,1.0523982524,3.0243144612,1.6137169488,2.6191411181,1.0553321017,0.4345356981,1.1569470802,2.4741387351,4.8472500321,3.4646160646,0.7037936167,1.1677940349,2.6948280823,2.7096866359,1.4941010075,1.1227907659,2.7766844625,1.8251240321,1.0776576028,1.6069844498,1.9058984402,4.1476474024,2.6060606396,0.6585946806,1.2040240689,1.8957275867,2.2368067297,1.4102400709,0.4810194174,0.4636127690,0.6436714469,0.2679640935,0.0107840647,0.0052354801,0.0004032971,0.0004041872,0.0004032297,0.0001999599
sub-024P,salience,0.0076811521,0.0076799206,0.0006050395,0.0016744446,0.0198970577,0.1901625243,0.7336863981,3.0369325822,7.0513822057,8.8946425202,1.3201538040,6.5500445919,14.2479177330,13.9358089749,6.0460538726,4.9252115098,0.5035457156,3.3367762970,3.8333049558,2.1706250889,1.8850377450,1.9468278397,1.0238417378,1.1548426084,3.2846324893,2.5117497392,2.8873652532,6.3297356533,6.4376641441,16.3050602482,13.5250799543,14.7237714771,10.5498610086,2.6659381703,6.3392631488,4.3175243576,7.9243806529,1.5103683646,7.1412823054,10.3461105130,4.5694783281,9.5727754800,5.4678505548,5.0623958936,1.2935749057,2.5133649953,3.5021745491,6.2079479226,4.5822170410,2.8232597180,1.4560405451,4.3508030572,5.5881022674,1.5016521527,2.2002885345,4.4007244195,4.2082855046,1.2464849027,1.2018207537,1.2081353725,2.5792761012,0.9213101554,1.2272935758,2.6659215484,2.4630639763,3.2862870822,7.8743130062,3.5236139059,2.4372418180,1.8871394508,0.3927027836,1.4171750982,1.8892524103,2.9590720075,1.4159372925,3.5219237337,1.6827165706,0.8708200954,1.9662893891,1.7884770559,1.2714872564,2.9415173946,3.4417993630,2.9043732510,2.1148865495,1.1535828831,5.4532068117,5.1265691289,4.4418194241,0.9840812479,3.5599258818,5.0612229123,3.8392932558,0.9283520569,1.3832230184,3.4139794587,6.1865059718,4.7852463066,4.6340326322,1.9380672822,3.1085330478,2.4326711537,2.7530108837,1.2202137032,2.2260401326,4.0484079099,6.1128289385,4.3598556638,3.8730944312,7.9396804790,4.1894899913,3.7970689650,1.1031930169,1.3043180270,3.7835608631,13.9278708934,8.8756971921,3.4829268273,5.4078511057,9.8254877069,4.7072307768,3.4247866313,1.5383640912,3.6339599987,3.7882080789,2.6280158211,3.4533517550,13.8057946074,7.3279190416,9.7750325288,7.4413063450,0.6770392998,5.6105099189,8.9485275680,6.7244564199,2.1664490185,10.5106296716,8.1784192990,6.8833390075,10.2493120837,4.8582040792,3.3816815585,4.2049580294,2.6398117835,2.7587967412,3.6904042574,1.6736857737,4.1146366573,10.7987703821,1.9485723139,1.1975865951,0.2084939212,0.0054933071,0.0005161047,0.0009882795,0.0010058379,0.0005025289
sub-024P,visual,0.0759467173,0.0635279197,0.0044092942,0.0099291141,0.0235940939,0.2061358836,1.3084545482,3.9800282712,3.7175928882,5.1805924730,9.5751512405,24.8341600940,84.9976135305,22.1212902254,10.8145652491,4.2708022215,6.4915706312,1.3558714691,3.1652748024,1.3138730238,1.0188254561,3.9039100574,10.0602822711,17.8387620847,21.0419437288,10.9095080308,6.5488448636,2.0350665219,3.0063718206,5.6941326880,6.2679882819,7.1810530021,3.2035318859,3.5791068372,5.2518868422,2.4941218668,10.4849381921,4.9664601317,1.9772840924,2.4164888364,3.5744361445,1.7206141109,1.1212995164,0.5783815972,0.8037603345,3.9058131795,1.7986265087,4.2809279228,7.6266676582,3.2102223028,1.4923473740,2.3405552693,1.9583628324,2.2144853037,1.8177885988,0.7481617700,1.3763279879,1.6539602140,3.4015208852,3.6755332376,3.1013653627,3.5769943828,1.1326748642,4.4207280910,1.2280464848,1.7687809164,1.5947757554,2.6624852755,2.8465898836,4.3300915472,2.3560207815,8.0239547346,6.9969704766,4.5179222287,1.6188601557,1.4922973807,1.2662849352,1.6195050592,1.0438507729,0.8586369078,1.9554862336,3.0800706454,2.0106043498,2.9482767690,17.1451718073,6.3171988237,1.6784314194,1.1470656547,1.5245037555,1.4540872809,3.8791610999,5.7403793249,3.4499727505,0.7999557482,2.3415557533,1.3409952303,0.6931038819,1.2783465864,1.7551458612,1.5418326886,3.3800939493,6.7143049086,4.3375247955,2.7095622982,5.0878167055,2.4548569335,1.5809738702,0.8625410232,2.2849882804,3.4947872528,3.0241654449,1.6331668982,1.4681339915,0.8439934068,1.1727059937,0.7779087943,1.6895301812,1.6203996972,1.4493445746,2.6302430408,1.5509557135,0.7665771598,1.3761900509,1.5900613395,2.3060283984,2.4923481801,2.3801156955,0.7708409522,1.0833903666,1.3012205266,1.6297598224,2.2608214311,1.7787457390,1.8775241782,4.8437879277,4.0355912578,1.0027539752,2.9226779463,3.6217052170,3.7792190049,2.9450081415,2.5494309104,0.8783776575,2.2555003292,8.1421645672,4.6625677865,1.3819237142,1.9949711753,3.2027628516,2.1807194496,0.5426282034,0.1112942783,0.0062321089,0.0003225586,0.0003235419,0.0003157793,0.0001566635
sub-030P,auditory,0.0369595423,0.0378366687,0.0045464696,0.0070340977,0.0566065669,1.0940414455,1.7591319210,2.4773923432,2.8535755683,6.6607849817,4.4400619530,2.4586944103,2.8831957778,0.3787249645,1.0532728678,4.3100283611,13.5322502236,26.8293075900,5.5017031307,3.8422658913,3.6842614932,11.4290605933,6.8775492857,14.4561443187,16.8450514462,6.6424932558,0.9455721435,8.2195373094,16.5405538132,7.1984429862,8.3139830420,10.3657357052,6.6525200301,4.6582530739,5.1405233430,7.9745014369,10.8468741444,8.1900151374,3.7092909057,4.3794457038,6.0353537014,9.6535289342,5.1674991443,1.8830321279,4.4152666713,14.6904081342,11.8051259648,5.2211202677,4.5978668470,1.3884349885,4.8213425016,1.7054010604,5.2674965643,4.3021021665,5.1500056427,2.6916767305,2.8410553446,4.6035327690,1.4195966238,3.6849515060,1.5977873372,4.7505259456,2.1530928134,1.1240622776,5.7757030947,4.8369583707,1.2547151852,1.4463943325,2.4950044413,2.9502956189,4.0618731045,2.3583771946,13.1917454747,9.5672852896,6.9650417963,3.0938141445,2.5144277226,3.6736798034,7.1993366352,3.7849345578,1.2451205788,2.0349202766,3.0820709463,3.2379282876,2.6470828034,1.1539579030,1.1496213824,5.0375183113,6.0981928169,1.6026784664,1.3220002822,2.1659969159,1.8450833490,2.3832096924,1.7240968805,2.5309363728,5.5410750663,4.0192722035,0.6338607982,2.6531936146,1.9134164571,0.7587133043,2.2943452530,2.3587333001,1.6707491025,2.5677195803,4.2299477095,3.4298227691,3.4367259967,2.1522818863,1.5242780117,4.5864226532,2.1466848348,2.1605188287,3.8898236838,2.1388810995,1.4449875352,1.6662892697,1.0623268765,0.5650536206,0.4885891971,2.0224414721,3.9202262262,4.3729916349,2.4624482489,3.3480701077,2.8969605975,3.3947953304,2.9188810562,1.9330709385,1.6176069185,1.0146537360,0.9000312868,0.6911257278,1.2350000644,4.1743416987,4.3160221801,2.5087620353,0.9859994245,1.6736833980,2.3730062534,3.0129901561,4.3713230274,3.1711430973,1.3719760594,1.0632645457,1.1709220047,2.2306828849,2.8539058376,2.2797974875,0.4778251895,0.0414997866,0.0068774759,0.0001606819,0.0000435032,0.0000480237,0.0000240579
sub-030P,dmn,0.0570660405,0.0491701489,0.0035703164,0.0060912626,0.0487980030,0.8064405028,6.4926510502,9.7108011843,5.4034823830,38.5106941113,43.7239101295,9.7623863203,14.2851137129,8.9660282159,21.1639256552,15.3882911507,7.6619630544,13.2592477492,2.6223005030,4.2465387423,9.5253425588,5.0159470654,3.3014010270,8.4748402297,12.3968184662,20.5969398736,5.9892829205,8.5814462589,9.1983818459,6.9322313520,6.9479634379,2.7550382699,7.3335777776,5.8517913347,8.0112036955,3.4402635286,3.9738145066,3.9409304644,11.2067377054,11.5139422285,5.3495803526,3.3482986649,6.7703031279,3.8608749407,5.5030836305,13.1663836048,7.2198490641,5.5214563290,7.7172977731,3.0672605357,5.2175491667,4.5150319819,6.1277158021,6.1177111034,4.9520091406,3.8879018198,1.9892223235,3.4774209383,1.8964479134,2.5387416475,5.3777223185,2.9684827012,0.7123019481,1.5705041218,5.4673075900,4.4064106846,3.5113983831,2.0933277086,1.9376554013,2.8402125615,4.3254110883,2.3032402265,2.5420262514,2.6290147630,2.4905686748,3.3002354998,2.4520989756,1.7820103026,2.9061911539,2.2649207078,1.2345291301,0.7542103640,1.8608466811,3.1288420798,3.8955827977,2.5928926650,1.6283301567,2.0138025690,2.1342464647,0.9225106200,2.0155169252,2.9039807126,2.5899390402,2.1180956938,0.8371965384,0.7731143816,1.9454396789,3.2702033088,2.2267961525,0.4287347801,1.3527765694,2.2481280113,3.1330425977,0.8264517757,1.0319332247,1.2788902196,1.2084475614,2.6439424574,2.1735116948,0.7203081360,1.1153002946,1.5087750678,1.0279581974,3.0081180136,3.7983102241,1.1459948881,1.1152898993,1.7736205011,1.0335842036,0.5061215928,0.4053450208,2.4656396101,3.6616060222,4.0756593687,1.6990894760,1.2183279698,3.8194271342,3.7764296598,1.3353777004,0.5237468785,1.5153319065,3.4504639911,3.5168518853,1.9893035429,1.9275546741,1.2192702507,2.5804577177,3.5329854593,2.1288719109,1.5635013338,0.8695226010,2.4846942582,4.4875693062,2.1106577614,1.5793074161,1.2459656183,1.0397793282,1.1608852805,1.4384936780,0.6733715237,0.1976246193,0.0452964696,0.0035593644,0.0001471899,0.0001737441,0.0001632117,0.0000806137
sub-030P,fpn,0.0036709461,0.0034928439,0.0003964990,0.0006599333,0.0789379343,0.5775033121,7.5403478778,31.6267102217,66.3451979193,26.5309213490,5.3493258541,8.4604508598,23.5941558529,10.0920823231,9.1813739222,16.7997999995,20.7210289250,15.1508315259,12.3813457261,3.7490846402,6.6174755753,6.4211400329,3.3844317592,19.5875785431,30.4607806134,17.0859246858,5.5972838143,5.4556996028,2.3637997009,1.7413383346,4.6681652803,5.7885898253,8.4590305801,6.4239691407,6.0751517729,3.1053889976,11.0848787143,5.9574408097,4.1846837856,6.6350933237,5.1951956415,2.1279073088,3.2775516667,1.3755620948,2.5847240283,1.2586257806,2.2955466926,3.5414618456,3.4002501298,2.9706191708,1.9589026507,3.0535057354,4.2637485798,6.7495315891,2.3326172287,1.8152047086,2.5295181172,7.9776465466,7.9035807230,3.7779722462,3.4222929314,7.5598387616,1.5400897262,0.8778503980,5.4798343287,0.9096191062,1.2697674592,2.2339026568,5.2489974126,2.7692977372,0.6571165543,2.6980169349,7.6465571535,5.2213651320,5.3362083762,1.9544976199,0.7098632821,1.0999966431,3.6034477007,4.0353309846,2.3071588939,0.8834141626,1.2658475112,2.1325954319,4.1737332164,1.4847284399,0.8660150367,2.6502776889,3.3981738701,0.9526517036,1.1947876104,2.2594101886,2.7419127295,4.8539742800,1.3647165310,0.5378793523,1.8843880443,1.4432091080,1.0403340366,0.9132194758,1.9330464056,3.5975655494,4.8443766373,2.3161553051,2.5481450624,2.0557402042,1.6765670627,1.9696291553,1.4953951387,0.9451254217,1.8854469797,1.4305580857,0.9965931928,1.4602781385,0.7453417187,0.3353440926,0.5787794972,0.6347121181,1.7687861600,1.1628020146,1.2686575305,0.9074326604,3.3254143011,4.3274251205,2.1930314937,1.1785608917,0.5449128950,0.8185823496,0.3375200391,0.5748093631,2.3659675723,4.0229854529,4.7164690970,5.5736897835,3.7508987797,2.3465947198,1.1589025258,1.3517480230,1.9553042621,0.7219166893,0.6527833441,2.6474736468,3.9584927643,1.2795157700,0.9704248210,1.8494088667,1.4591909780,1.9083611761,1.3036307066,0.2676378440,0.1550218783,0.0178452342,0.0013150588,0.0000707038,0.0000984858,0.0000975141,0.0000489649
sub-030P,limbic,0.0275065635,0.0245651254,0.0013620283,0.0020434125,0.0173700354,0.5300024034,1.3853102809,8.6982925161,24.5603964577,10.3611401612,8.1367275590,2.0063801122,7.0992122792,14.0695601165,22.2336221063,24.9005497158,15.3021556009,8.5240056403,4.3164180284,4.2573250909,16.5236723218,8.5137676352,7.1172013438,4.1419313547,3.7666788496,3.8227483493,3.1750563206,3.9318171799,3.7493596057,4.1502810029,4.8221816747,8.1899269427,3.3874589526,3.6288868739,1.6266108915,10.0048890587,15.2197307231,4.2772029284,4.4377782455,3.6357717016,3.0248762889,2.5778831875,5.8402377788,5.5041605181,1.6542952962,3.1517763373,2.2916410474,1.8631738226,4.9877794086,10.4941192343,9.6530845536,5.2677702734,5.8525147774,4.1545309500,2.7385161065,6.5306408127,3.5431659015,4.2012411542,9.4636713920,5.2285490926,1.5532350957,2.2750569869,2.4321247575,5.2184478633,5.7830315858,1.3063660561,2.9656507529,3.6724002502,3.5441596419,5.8277425495,6.1207561224,5.1717028722,11.1927528572,7.4860045164,2.1474265864,1.2199193689,3.4992816641,3.4402325682,3.2618620305,4.0748006172,5.1829903925,5.0127858700,3.2435941333,4.3768707130,6.5729927165,4.9407582999,2.9615680323,2.8963867697,6.3402812887,1.8391637836,2.2381616474,1.4580083410,1.0579926640,2.7398956575,3.7245475687,3.0779594786,2.4703327232,4.7125580956,4.7371777621,1.4684977892,1.3868454786,2.7276598298,4.1161662769,2.2975309887,2.2403391671,1.7602945537,2.4383468547,2.1581512999,1.1261036797,0.9382432602,1.4553289993,1.1393426488,1.1596261443,1.7642031423,1.6422104444,1.6790101633,1.1569323042,2.5099138939,4.8335078960,5.2654636613,3.9088856588,1.4647170295,2.7033311425,4.6137237527,1.9670067992,3.4905132612,5.7538582871,3.9512251056,2.0568139067,2.3980746059,2.9793973628,3.2786758443,2.8568768206,2.9723749951,3.9538965455,4.6238217484,6.3116001716,3.7664727165,4.2968243020,4.1842387825,4.6214575603,5.9335098247,4.5137104331,2.1286391291,4.6707624757,2.3398761507,2.2108740003,3.6095549436,3.9109235354,1.1770144047,0.5933058352,0.1995685352,0.0120466050,0.0009426596,0.0007823913,0.0007370619,0.0003640995
sub-030P,motor,0.0031126589,0.0051329429,0.0011330285,0.0008590446,0.0159492371,0.4854050741,1.2118067684,10.4337143540,28.0423142742,29.8127416905,19.4687545699,16.4280730270,25.1523617204,5.0524211355,16.8840716125,12.4284224838,10.2141673838,8.7871161858,7.5679847729,3.4003336064,11.5276715258,31.3012114568,19.3513725926,15.6259046824,14.4474178392,19.8044187204,1.5251833329,5.0946896955,5.2262387339,3.2324507277,3.0332554273,5.7701193474,4.6492382890,4.3301949621,8.4487081087,13.4243328069,18.0689523547,4.1679205297,2.2959999849,9.5686781598,6.5448903652,2.3933961638,4.0530231865,2.3881022592,1.9002118797,1.2019558361,5.0373215696,2.0255889032,1.7623779541,3.6988302917,3.7187883911,1.8728745601,7.9228960977,9.3331381395,2.9575621098,1.4949583870,2.1068635878,1.6402686422,1.7737793628,4.2119865535,3.3827770913,3.7263480077,5.3494119675,0.6968988755,0.6036117792,1.4047788576,2.9740320505,1.7847266341,1.8621496314,0.4753626546,3.1290722752,2.9373219049,2.7426635227,4.3911141908,6.2555358860,1.8766347757,1.3038392749,3.7009813755,3.6502350589,2.3342624085,2.7585923835,3.4954181378,3.4515057915,1.1611930651,1.3112692912,2.3766025068,1.3950424436,0.8395793530,4.7035248837,6.6232474152,1.3412224445,1.5520411576,1.1011235195,4.2007125740,1.5549198583,0.7874584274,1.1556735886,2.4679735226,3.3652651044,2.9285943704,1.5347150516,0.2009185318,4.7534765013,3.9576693772,1.4428897698,1.5024775478,0.7212885425,1.9981214776,2.9548301086,2.5663577337,1.2089460161,0.3528783890,0.8362739788,1.1760405278,1.2664563481,2.0710983563,0.7998426605,0.4844270361,2.2676092465,3.0085179313,1.2075846239,3.5694130967,3.9206201688,1.9573234904,1.2521088594,1.4011995802,0.6253505050,3.4980512430,3.1332500013,0.8516258314,1.2966426886,2.5818288119,1.5985301234,3.3702813242,1.8146652627,1.7478986932,1.3213025354,1.7360763323,1.7093344889,0.3257599604,0.9698754620,2.8918037967,5.1247719363,2.5842302992,2.1333039154,3.6180593262,0.3588728369,0.2885423776,0.7259101576,0.7272183149,0.3706195039,0.0447318136,0.0013056281,0.0002276844,0.0001431169,0.0001381893,0.0000682698
sub-030P,salience,0.0290538817,0.0290783375,0.0031865692,0.0049125951,0.0387953074,0.4076488797,7.0790484438,12.1058439012,3.0432020983,15.8720026313,12.0339098640,1.9667575486,17.1488656288,4.3045032731,13.1737539110,10.5822075892,16.8055450125,13.4601870651,3.5580861045,5.9091746462,3.6491544637,3.3980489761,5.0997177508,3.7226838046,5.6495544128,10.6874327063,2.4643392024,3.1216079503,3.5575914225,4.7595594775,4.8793673744,2.9911377810,1.6390788125,2.8127060778,6.3900576067,13.5533674841,5.6089055632,3.2261406474,2.0955524581,8.0690314659,2.3294607393,2.1533531759,5.2302738760,5.8221474164,9.8315063175,14.4206304926,6.4752553099,1.2851271479,1.8736932349,5.3623353132,13.2831027398,4.9766284138,1.1981587251,5.6185797269,3.9680667330,2.2185928725,1.7802749670,4.2752949799,0.9681231174,0.9188159200,1.3362526702,2.7002820043,1.5874752711,3.7853335081,4.7152698219,6.4852412603,4.8863406158,1.2895147338,4.0603799500,4.8217581060,2.1712989074,3.5873405327,11.0007021419,8.4218875792,4.2654633304,5.4324327419,4.8504076223,2.6528319636,10.2754202416,6.7681374558,1.4953239598,2.7742798977,6.5711012484,6.6333600602,4.2995697215,2.2937122298,2.7053585180,4.3274292325,7.3886090482,3.0332745154,2.6396418829,2.7150530666,3.7976264932,5.2590329412,3.2029091837,0.6563847111,3.1867882236,3.7395229909,5.8988984576,2.4500089895,1.2308544642,2.6275374745,3.3134791340,1.7029856654,0.4238248025,1.1672318523,3.2086303087,2.5349204524,5.1951269093,4.8022315295,4.1578786506,4.5880379710,3.2145678389,3.7899039863,4.0935200812,3.0980792056,2.8278413580,3.3149537518,2.7052303421,1.0698851536,2.4746103903,1.4872235662,4.4953080056,6.9894964779,5.2437635129,4.5296102717,4.7433529922,4.8092377356,1.2219795620,1.0196883080,4.8011897301,8.0053804389,4.6668139306,4.4605756300,5.3390576196,7.2246518689,6.9355429106,6.2875215286,4.2997990838,1.7997976073,1.7612777443,2.9700439904,3.7984319893,2.4784263553,3.3820804170,4.1676075445,3.0207179766,4.2682524673,3.9234135723,1.4928888216,0.6025800633,0.1259384983,0.0088302635,0.0001483806,0.0001782033,0.0001747343,0.0000880044
