subject,roi,freq_0.000000,freq_0.001603,freq_0.003205,freq_0.004808,freq_0.006410,freq_0.008013,freq_0.009615,freq_0.011218,freq_0.012821,freq_0.014423,freq_0.016026,freq_0.017628,freq_0.019231,freq_0.020833,freq_0.022436,freq_0.024038,freq_0.025641,freq_0.027244,freq_0.028846,freq_0.030449,freq_0.032051,freq_0.033654,freq_0.035256,freq_0.036859,freq_0.038462,freq_0.040064,freq_0.041667,freq_0.043269,freq_0.044872,freq_0.046474,freq_0.048077,freq_0.049679,freq_0.051282,freq_0.052885,freq_0.054487,freq_0.056090,freq_0.057692,freq_0.059295,freq_0.060897,freq_0.062500,freq_0.064103,freq_0.065705,freq_0.067308,freq_0.068910,freq_0.070513,freq_0.072115,freq_0.073718,freq_0.075321,freq_0.076923,freq_0.078526,freq_0.080128,freq_0.081731,freq_0.083333,freq_0.084936,freq_0.086538,freq_0.088141,freq_0.089744,freq_0.091346,freq_0.092949,freq_0.094551,freq_0.096154,freq_0.097756,freq_0.099359,freq_0.100962,freq_0.102564,freq_0.104167,freq_0.105769,freq_0.107372,freq_0.108974,freq_0.110577,freq_0.112179,freq_0.113782,freq_0.115385,freq_0.116987,freq_0.118590,freq_0.120192,freq_0.121795,freq_0.123397,freq_0.125000,freq_0.126603,freq_0.128205,freq_0.129808,freq_0.131410,freq_0.133013,freq_0.134615,freq_0.136218,freq_0.137821,freq_0.139423,freq_0.141026,freq_0.142628,freq_0.144231,freq_0.145833,freq_0.147436,freq_0.149038,freq_0.150641,freq_0.152244,freq_0.153846,freq_0.155449,freq_0.157051,freq_0.158654,freq_0.160256,freq_0.161859,freq_0.163462,freq_0.165064,freq_0.166667,freq_0.168269,freq_0.169872,freq_0.171474,freq_0.173077,freq_0.174679,freq_0.176282,freq_0.177885,freq_0.179487,freq_0.181090,freq_0.182692,freq_0.184295,freq_0.185897,freq_0.187500,freq_0.189103,freq_0.190705,freq_0.192308,freq_0.193910,freq_0.195513,freq_0.197115,freq_0.198718,freq_0.200321,freq_0.201923,freq_0.203526,freq_0.205128,freq_0.206731,freq_0.208333,freq_0.209936,freq_0.211538,freq_0.213141,freq_0.214744,freq_0.216346,freq_0.217949,freq_0.219551,freq_0.221154,freq_0.222756,freq_0.224359,freq_0.225962,freq_0.227564,freq_0.229167,freq_0.230769,freq_0.232372,freq_0.233974,freq_0.235577,freq_0.237179,freq_0.238782,freq_0.240385,freq_0.241987,freq_0.243590,freq_0.245192,freq_0.246795,freq_0.248397,freq_0.250000
sub-008P,fpn,0.0079795075,0.0078142151,0.0007552438,0.0011337635,0.0047396666,0.2395681918,0.6300466299,0.8214010693,1.7383793859,4.5155293863,7.7962330775,8.3691155266,9.5600221166,3.6772070592,1.2076416871,1.2039098925,2.8645983933,4.4964497202,2.5925667291,1.1079176364,1.5652863642,2.2213506569,2.1890982765,4.9309220747,7.5672757724,4.4838611253,7.1440796474,4.1959042600,3.3426446836,4.6289693989,5.8863963632,3.7081046586,1.9323604717,3.5376363703,2.1459472757,1.1855250367,3.7783013982,5.4496782752,1.2716006088,3.6151761489,3.8720709377,1.1932937263,3.0108699767,1.4210968060,4.2139443149,4.5062815543,2.5936570107,1.7699071306,5.5900539970,0.6794178827,3.9862209754,4.5741503286,1.9393658287,1.0126470278,2.7801322880,5.8640759956,3.1254183050,2.5587507401,2.4154677649,1.3143467930,3.2668793381,6.4406510368,9.0241257662,3.8263378162,3.4645092149,7.2977534806,6.3316074388,2.6800995091,4.0539792462,5.2822137167,3.0661839586,4.3393727332,16.8415609899,8.1751015876,2.3343953361,5.6823027174,2.6121384615,6.3700947929,7.5256332553,6.7206832350,5.9857958712,1.8822586661,1.2863440397,2.2253935713,7.3944096190,1.8959335140,1.0141116439,2.1510864249,3.4449511622,2.2921675897,6.3200472189,6.0418521166,2.8341403279,3.5180342440,7.4129695520,4.8202532272,3.9591271544,4.3089433512,0.8192587941,2.0092926003,0.9671951146,5.3778847245,5.8870477590,3.4457697202,4.7321330740,10.8675680041,4.7434605468,5.1058942784,4.1803213930,1.7783004291,1.6699957205,5.7846131564,2.4197765945,6.6144132918,4.6414235550,1.6058445945,5.8411230025,3.2730418864,1.8475795790,6.3944392231,3.5677980033,7.2179442291,3.0999518922,3.0776394747,2.0896502929,5.4573770566,1.1755272078,1.4679350654,2.8413869677,5.5295316766,9.9062623530,1.7205600566,7.0892215514,7.5278769143,2.3257745062,4.1733166686,2.3255718259,4.3933965049,12.6135589334,15.3606387069,3.6489579362,2.8213399542,2.0540905292,2.0540479461,9.5799883518,6.8303679796,4.7543570059,1.7218176544,1.8662430766,1.4190984601,0.9716863078,0.0688440036,0.0033084596,0.0012216024,0.0012078741,0.0011915470,0.0005911283
sub-008P,limbic,0.0084066489,0.0081331456,0.0009276624,0.0012500309,0.0236368390,0.2001371196,0.4655919647,2.3129731244,4.6487183707,3.5098699495,4.4442866131,5.4094834318,2.5038795023,1.2725396136,6.3042103802,7.1253874161,2.9804623311,3.2760051016,5.2016206864,3.7652985452,1.3297288197,1.2316003384,4.2431903613,2.0672692747,4.3745568470,2.4480339047,5.4723609785,3.4862266742,2.2468061275,7.0208989674,2.1851697434,0.8835732682,1.5172644132,2.0020763294,5.8022308703,1.1879092068,3.2199893940,0.8387398613,0.7101310040,3.1383731672,10.5607750434,6.1716547883,5.3999207151,1.5487247159,1.9767928936,1.0602723486,1.2825580693,1.7984848805,4.0118943624,1.3756374671,3.1985122883,4.7211586222,1.5878050166,1.3948845886,2.5463837483,4.2224827781,3.6495589750,2.8434526314,3.1768671176,3.7479337809,7.4142480669,5.4609357716,5.1121068365,2.1560385821,2.4009256603,3.6854400752,3.8961559881,2.1656626945,1.6162301880,5.2593791196,5.9870852349,4.5004311465,5.0550702565,2.7548612030,0.4962691441,1.7417024344,1.6871108693,3.1773025773,3.1778170059,2.7705905610,8.0655757648,9.3301544713,10.0016589417,6.0340079854,2.7340739248,6.9181758829,13.3695844451,4.5961013064,2.6596024016,3.0553114664,3.3360303953,2.3154956300,3.3596949009,1.7121117390,2.4439604197,5.6243086038,5.2084875067,2.4446604194,6.7446543449,5.3975966656,4.9374469499,3.9999213678,5.8134322425,2.5961214205,6.2709294500,6.6636444807,6.0216136591,7.5642787527,9.1285802702,5.8409445331,2.8493174364,2.1776721224,3.5038660388,6.2547612057,1.4793371275,3.5275328312,8.3591780950,2.6912438902,4.5566317777,7.7652179224,2.7664881587,1.4897631059,2.9877128480,2.5246016604,3.7947101916,3.3332119944,2.1564863871,4.9526555891,3.1102531785,4.7857890983,7.3943637307,1.5962971600,2.8519923439,4.6007050028,21.8470902943,14.7383235992,7.6185782033,1.7748627118,4.9654765082,6.5220371285,6.5051069964,2.0952871092,2.3790471170,4.4870227326,7.1697626757,6.9560341494,11.7395470663,6.1998668813,3.1412417245,2.2867966732,0.6235113960,0.2015497050,0.0215722826,0.0010790680,0.0013640230,0.0014380067,0.0007208788
sub-008P,motor,0.0044084958,0.0045219073,0.0005730497,0.0010221085,0.0017241191,0.4305167583,0.4941662713,2.6096412706,2.3188512887,4.1703631750,0.4117196865,1.5003059585,3.7448032929,3.9905118112,1.6159453281,0.8413956966,2.4854744506,2.2687040009,5.9412801652,0.9885027381,1.3310831730,1.3461993303,1.9006992529,0.8917421840,2.1742878712,3.8321895224,1.4033946714,3.0876473071,1.5835200974,2.5421198727,5.4996207072,1.5464751685,1.6780655490,1.1030267347,3.1198120801,3.6485642774,1.9934177747,4.7807852485,4.7044310814,4.1859344903,1.3426903992,1.7864924859,3.8362685035,1.9083145386,5.1457924763,6.7652805382,3.4525052080,6.5892999877,6.9618726104,3.1109828626,3.2432484903,1.3639228334,1.1123764035,2.5684442012,1.8555203520,21.8124853258,16.3385862570,5.0061414935,1.4037761809,1.0942169307,2.8332484954,1.5032925179,1.6936358167,1.9755834035,3.0308210581,3.8002514083,5.5477951621,7.7342134199,1.7147555617,1.7467087589,1.5478873385,1.8624000483,3.5546151558,4.3176238511,2.6155625275,5.0758076986,0.7719255421,1.9387280373,4.1030193061,3.8991111344,3.8711484341,0.3911185332,0.9043918797,1.6438428455,3.9861285962,2.4380800831,2.3759407219,6.4021503308,7.6462366735,4.8958248423,8.6034358513,3.4626644156,4.1955121483,3.9329851354,7.5590740776,4.1063369820,1.4713252143,3.2765683325,3.4329148938,0.6665993091,1.2306444321,3.9828972613,3.5975836329,4.9550267524,10.7480775517,18.7432432950,3.4879237350,2.7997535658,1.1820826908,1.5517744457,2.3709671784,10.1924073064,1.9795611881,4.5954504652,2.2001132336,5.5258058498,2.2334535746,4.3655030002,2.5407413342,1.1783554880,1.8974211380,3.0711621139,1.6911724645,3.5774106560,2.9469774206,1.4657425008,1.2035262376,1.0647119429,3.8871182808,8.6203947195,10.4597019688,4.3086579456,4.5516571511,2.4618363428,3.0909259809,9.2446644941,7.7590520330,4.5859313249,7.3772586275,5.7697485498,2.1756393495,2.9830474439,2.3185373728,2.3403067104,12.1386371908,8.1457716338,8.6134543979,10.2405309444,3.1307516595,1.2706247550,0.6256302042,0.1345617418,0.0071827078,0.0015454664,0.0013045648,0.0012461429,0.0006157564
sub-008P,salience,0.0087781403,0.0084721833,0.0009203415,0.0015766119,0.0117025341,0.3308396985,0.3331587350,1.4104221533,1.7378348118,4.2345362564,11.0288824875,9.0105817011,4.2117214151,5.4498115385,2.3994840957,2.1724959823,1.3153149543,2.9691071352,1.8240312860,0.4962043917,2.1202386376,1.5853852902,3.2608863796,1.4983812669,9.4533398852,5.9114974717,3.8027740801,2.2290440628,2.0551421848,8.5398450765,7.4060548501,5.8637037998,1.8279540201,1.7996331695,4.6550763508,0.3194115161,3.7266061337,3.3470861932,0.6225114280,2.7237468051,4.5556727869,2.4134502587,2.0580722367,0.8934553502,1.1822828391,2.6539933345,4.3200283492,0.7828087759,3.3131030544,0.8445761473,4.5917340024,1.9816106115,1.1130182790,0.9996824304,7.8230166562,12.0056981003,6.1506025486,1.8634499618,0.5581917550,1.3695807232,2.1930420593,9.1062669091,16.1258682713,6.8958358439,0.9090118459,3.2954236011,3.9410802734,2.6914022310,4.7045784860,6.3868746151,0.5363123849,3.1034156011,15.2335740440,5.2871879597,1.4436100722,6.8139743167,1.0783244948,1.2770758844,1.7198242989,1.7472921714,1.1134710726,2.9462098728,5.2686330086,2.3451969708,8.5245734668,9.7372126928,5.9870177895,2.7306618665,8.8072823245,7.7325572987,3.9088142007,3.3360188752,3.7939686210,1.9011144531,1.7322194453,3.8406532602,3.2664062426,1.7021149406,3.7011878625,4.3322732314,8.3047083240,3.2021876829,1.8113750299,2.0914834162,3.9188773992,5.6994223098,3.7548460144,3.3062978299,2.3618725658,4.4278718633,2.3261079740,4.7396042443,5.4003612822,6.5654847623,2.9606583414,4.3179983646,5.4676145564,3.7827581456,4.5285226173,10.3543749466,6.0845903292,9.5703284680,4.4684550332,3.9109852241,1.3218378292,2.6385627608,2.2434063702,3.5633319514,5.1190573450,17.1758534101,21.3222767549,3.7978007874,8.2752927982,15.0337739623,14.2467608649,2.3942605237,1.5224878807,2.5516531089,6.8350766841,5.1707538389,6.2478483604,3.0296677657,3.0213434780,5.7669488802,7.7375292078,7.3692694236,10.4990745010,6.1463585319,4.0010922853,1.8292368420,0.6123123419,0.3438864981,0.0227257619,0.0002929699,0.0003207837,0.0003333417,0.0001666450
sub-008P,visual,0.0082980247,0.0072440973,0.0006691789,0.0013757101,0.0072025320,0.1850801126,0.2583328827,1.8293322452,7.1371621290,4.9215338675,4.0032006257,9.0564157310,15.0873007161,7.7521231596,10.0526848656,6.2867318267,4.7072768621,4.4886558458,2.6584108240,2.2404564687,2.1537519733,1.0663982416,2.3477449179,1.1601857511,4.8154681952,1.1643456785,1.8499359471,2.3710454311,5.9601682882,5.3584476790,3.2329641388,4.6789061021,8.0162715655,4.9421717646,0.9114921872,0.6166713418,0.9668299202,5.9187134827,6.6163950139,3.0536983840,2.3070280153,2.8449740766,5.6932847678,6.2153239453,8.4782098077,8.5062781522,3.9368228702,2.2699339558,2.7393646130,1.2303450713,1.1322867313,1.7781822056,2.4105370735,1.4329064624,4.0868343450,3.9259309959,1.9328548224,5.2043945424,6.6437969572,4.2253593755,3.3798510197,3.2766713049,0.8514848706,3.8867678073,5.4469529438,5.7007848505,6.6932118282,3.3484879246,1.6758713325,1.4061970315,0.8380532531,5.6947926077,15.5002206178,18.6676698564,5.4776551895,2.8615198633,1.7865465975,2.3533483329,11.7471777078,21.6515059484,8.5896387718,3.1015629573,3.7996690791,3.7111322077,2.7673946336,3.4541978760,3.4989951063,2.5523149737,2.2566453655,5.3182252147,1.6638547979,3.2528823753,1.1611807379,0.9795210053,4.4891432629,3.4806096074,2.1639308590,1.9042560709,0.8756481352,4.2054657799,1.1839058970,2.5278976831,1.8686696807,3.3341459564,6.7083816332,4.8841039935,4.0209033319,2.8083091324,2.2640671828,4.9336347437,10.2645817794,6.0338379861,2.6429069549,2.6117056835,2.2449551144,2.5126681499,5.5057893479,10.1844237200,9.7509187809,12.3394150274,7.2139330137,1.9436249446,1.5961673360,4.8182676857,12.0447555204,2.5315549795,1.7816710526,2.3197934154,6.8704897937,7.4016353484,3.1413186190,2.0018920580,5.3299075566,4.4420071758,9.1758972647,1.9643541396,2.8537663872,5.1990636502,6.5368023465,2.0908026396,3.0547034460,12.6618591835,13.4734345461,2.7684438032,5.5118624877,1.6786402239,3.0015382926,2.8898260994,2.6215974430,0.8782874634,0.3515092394,0.1112928882,0.0050337547,0.0009663839,0.0004165089,0.0004260459,0.0002109541
sub-010P,auditory,0.0065815162,0.0064324177,0.0009343209,0.0013048579,0.0437389646,0.7724137383,1.4080920322,2.2655580072,2.3930769823,2.6073653184,3.2218417339,3.0458175500,2.8398026362,5.8429878305,7.9445488092,6.5065013723,4.2110139016,5.0524911509,3.1339755789,6.9280674352,2.4409054369,5.3162035425,5.7959769370,4.5076964047,3.3551364432,3.4977184971,1.1712596050,4.2948575029,12.4548278432,4.9343567068,4.4673904852,2.0968563422,2.7754872375,7.1169302689,6.7460770271,7.5546876929,7.6385191344,6.4517111091,4.7005031414,1.6919162915,5.6299640591,5.7742344234,3.5357184023,5.1597166121,2.2663581068,3.5996730447,5.3836308506,7.9162225483,9.4603675372,1.5174072548,3.2000961464,3.9743464397,4.9941077931,1.8088003288,4.1160967803,4.5725576891,2.6073447521,4.1124075422,3.6956086460,4.9762999122,4.3506373274,1.6876765077,10.1031857429,12.0008978997,3.7338980322,5.1338463571,4.9088309253,5.7292351573,5.3160062511,5.9994262021,6.8790977598,10.0069210164,10.9085714431,8.1537135727,3.6253337080,2.2851859166,3.3519159944,7.1635369912,7.5977857301,13.0217272295,11.6987074338,2.8614084224,3.9365046426,4.5013117772,6.8934249770,2.0912682156,6.6416317173,6.3262556431,8.1918205584,4.4838808241,2.6287002387,1.7851007075,4.7703378566,3.5829981375,2.2930891595,1.5154401184,1.6691487873,1.3179345156,1.4063352883,1.0924646528,2.9597532419,8.1980685164,9.4813965880,2.5727177463,1.4839422472,4.4187081953,3.6399496716,5.3626610467,3.0779185604,4.0608969091,5.8117364746,3.7563564852,1.7902425187,7.7936244535,8.2898530791,2.9432339868,5.4854553470,4.3476257829,7.0549984290,4.0286133195,3.8447395002,3.2464431788,2.4935771181,2.3445508982,4.5749453371,1.9861436991,1.8457342702,2.0710910025,3.9991855128,3.0021118540,2.3826485978,3.2512558260,6.1253728313,4.6236691960,3.5437090084,3.0393082075,1.1572253728,2.6984978825,4.4386966007,4.8463167181,1.9908053840,2.0080349037,0.8925946677,2.7022815174,4.4736353092,3.2486912981,2.1883881913,2.5130038148,3.2059612473,1.1159973587,0.3771642500,0.0853333417,0.0037970508,0.0026575841,0.0023428042,0.0022874030,0.0011355356
sub-010P,dmn,0.0090787397,0.0091091582,0.0012123041,0.0023177167,0.0231793553,0.2713242410,0.8293125867,5.5491656115,8.4913300451,7.3232533953,6.1050588014,2.6488895596,2.2825949034,3.5884931231,9.9072653018,13.9733819700,6.5498851951,7.1330870204,4.5793740187,2.8604204273,2.5295554511,6.7544481857,5.3540472941,9.6163456510,48.7881172529,42.7682603040,14.0554935989,6.5221081077,4.8195478689,3.0145290947,6.3803249138,10.1011706177,6.0725950901,10.3817456194,15.7420101653,14.7929960901,7.6935615636,6.0872504833,3.9370710000,5.1267287727,4.7592650920,3.7444006364,5.1506712271,2.4646108101,4.9562557815,6.3170398767,7.4824553725,17.7262911104,7.1477340184,4.0240955858,4.4369254317,2.5231444040,3.8783301949,3.9444238596,4.9251639278,3.2038877121,4.2068367567,7.8923563627,4.7549147807,9.5860157057,14.7117642175,3.9779840511,4.5913047590,2.9042929395,1.5469466277,3.1142399222,2.6450371426,4.8051010809,15.8448721973,15.7538022004,7.0949210893,5.8260023246,11.0077767022,3.2048140144,2.8444503575,2.2640241594,1.0374302477,3.5853532311,6.1540800395,2.3044059022,1.2501466442,3.4474163828,2.1207399724,2.0131394476,3.5592269262,2.1812367953,1.6407947665,4.3044341625,8.2649692954,2.9045753026,0.8194554941,0.4929329104,1.2792294456,0.6141784241,1.5792613450,0.7489242718,0.7734620170,2.7942310489,1.2200178254,1.4480311301,0.8702734295,0.8115177789,0.8516463805,1.8040931947,2.0902326515,1.5011542832,0.8642879633,0.5403921422,0.9985398775,1.8591484365,2.3905654107,1.0381452874,0.3645579229,0.7892395122,0.7828275328,0.5402375928,0.8457119102,1.0567095932,1.1545320853,0.9768365219,1.7149473325,1.8508144025,2.3643687300,1.2410719128,1.2000869940,1.9659109667,0.9358155247,1.2841333406,1.4960415694,0.7671468676,0.3648755893,0.9708414302,1.1606539836,0.9047699981,1.2541147207,1.4926144915,0.3750406221,1.1870594247,0.8458013964,2.0587043137,1.4730595962,0.9672558575,1.9698598211,2.4972642558,1.0192966550,0.5841150241,1.3940788775,1.2927336340,1.7607670196,0.9459992877,0.1239774140,0.0378683200,0.0018826664,0.0005034285,0.0005316009,0.0005326383,0.0002654662
sub-010P,fpn,0.0364716002,0.0297512935,0.0019961255,0.0054223128,0.0206586450,0.4991224672,1.5854548828,5.5214349977,8.3821612379,15.6682659756,9.4042431084,1.2154732634,2.7929502325,8.5492095257,7.1283682630,28.7389261503,20.3291329774,1.1231292648,11.8230271558,3.2403107083,15.0466153018,12.0965040649,5.1396776882,1.6200194914,7.7446444054,6.0669615998,3.8762962667,4.0969923079,5.8292128888,3.6381496239,9.5271143002,9.2970544240,3.4978511469,5.9372317509,7.8016084140,2.8181384552,1.1865339790,3.0958724440,2.8959467159,3.5830881016,5.4710460909,4.1122436213,1.1683583529,5.1151281647,5.6267533291,1.9964611195,1.6459142169,1.4988092277,5.5715750078,5.4772158480,3.4908246742,5.0685108088,1.4216266958,2.8487442854,3.4134336853,4.4282294604,11.6340726014,16.7995406492,15.4911896041,6.1091159486,2.1265110702,3.9159056616,5.0447005799,6.3326934325,3.2457432763,2.2461217870,3.9392183580,7.6461465908,16.7387173810,21.8358865010,14.0591682469,21.9012241661,35.4155490195,9.1108909707,6.5002288994,7.8357818164,3.2048382189,1.3282846547,6.4563816388,2.2751925570,3.9370902726,5.7194906387,2.8810127690,7.1645025068,15.2746381775,4.7758335908,2.0950908416,1.4323808687,2.9986066524,1.0031759579,1.1952888521,0.9729148513,2.9723118319,2.3453088972,1.2990222894,0.9201415307,0.9611677255,1.7237764298,1.7158582954,2.9991081675,1.4109914526,3.7642058158,1.0628879255,3.0020325444,4.1565368392,1.1558216950,1.1784184459,1.4412236665,3.6045166599,2.6743035278,3.0490246968,1.6377437579,0.6421958355,1.9067928363,2.6102722605,0.8126985620,0.7197006963,0.3866981179,1.1208167971,1.1586890904,0.6295316902,1.0675402383,1.0107147061,1.7047726928,1.2160850670,1.6113714918,1.1275609873,0.3268188045,0.4544290172,1.5743067562,1.5877835644,1.4257971425,2.3177457320,1.8473720896,1.7762255700,0.5315097661,0.9546246411,1.4758661401,1.1562761722,1.5608186531,4.0633855055,2.3294403763,0.4248946040,0.6797818663,2.1117675146,2.0676317046,2.6113389573,2.3154649611,1.6776456847,0.6386546717,0.2356543773,0.0452263564,0.0024061678,0.0001914139,0.0001564203,0.0001560928,0.0000777629
sub-010P,limbic,0.0074383636,0.0077582871,0.0011370929,0.0019403142,0.0808083342,0.4418743307,1.0570838769,3.0068954662,7.5750474182,8.9994379680,16.7652621842,6.9273173662,5.3466388903,8.0012530358,7.1961718981,5.8403483089,6.7268006043,2.8078965597,2.3724689144,2.7619094284,9.3975064001,7.8136787767,6.0164856230,6.9495905420,11.7238524393,7.8278677409,3.8852874756,2.9783331722,4.8862894116,2.3590262518,1.6190177106,3.4325629002,5.9209068960,2.6078909466,4.9723381900,5.4328709876,4.9711249017,7.2069100537,4.9514119162,4.7807577036,2.1515958728,7.7134695508,1.3534684465,4.2186471565,5.3096348278,2.9126050135,5.2741987797,6.8349203341,6.4304041665,4.8765373676,8.2121309699,8.0339119564,6.8867040324,4.4063700777,6.0532451443,3.2006322411,3.8233951837,9.6503194114,6.2556587531,5.2038634259,7.2555688089,3.6920501231,2.4980385605,6.1020707291,2.5119980801,1.9913367493,3.3726951352,4.1228948940,4.9521553685,3.0000329921,3.8543541193,0.5271522578,7.4139976238,3.8650393399,2.7756479464,3.5996730266,1.7775875825,2.1109242343,6.1045358976,5.4455811807,4.0712385418,4.2910479747,3.2648094103,4.1066034227,4.6317147398,2.4684659710,2.6990784076,2.3612158752,4.1007133726,4.0886077378,1.6601296557,1.0898112283,4.5048732975,5.7060228212,3.9068232831,3.5456225816,10.0350693906,7.8323567366,3.6834634739,3.9578917877,3.9512338049,4.6487521245,2.3968139972,1.6629598183,2.4967254088,1.9003717992,2.9559052690,3.0398813089,1.6187277930,3.3950677547,2.0223913188,2.5605318687,3.1305141608,3.4388772539,3.1896794237,2.2991156000,2.4590039883,3.4680289845,0.9112073672,3.6162408923,2.2994197751,2.6771092050,3.4924621329,1.7742592601,1.3133926636,1.5327819927,3.5531303638,4.3847700396,1.4501091808,4.8830631891,5.1101491371,2.0478210120,1.2564805492,2.5742911696,4.2148508553,6.9825190366,8.3280032427,5.1593456651,5.6965478049,3.6441716317,2.4444066763,4.5437403672,3.0629753252,3.2395649372,5.0986262070,2.7057440967,4.9496755125,3.5350668176,3.8350786604,2.2919978498,0.7659184689,0.0679354014,0.0034247297,0.0005328716,0.0004523373,0.0004877235,0.0002453498
sub-010P,motor,0.0091683446,0.0128414796,0.0020901753,0.0009272429,0.0111733267,0.3326090935,1.1431290441,8.4111375493,5.3673570495,10.0101770989,2.4992005118,0.8362421137,9.0871532852,13.7608436489,16.8379294009,8.5110871111,4.7392379802,9.6614906518,11.9405798895,1.8306579165,15.9423316516,1.6978543423,4.9058572077,7.2673512712,13.6555576497,1.5340787365,2.3329039128,4.1057560581,5.7608582465,4.9114625183,4.7473581013,0.9663160889,4.8415063744,6.7439045875,2.6136558350,4.0764001370,7.3759073692,1.6917136531,4.0457376243,7.4671161803,6.3883793602,6.1108819724,8.8951700036,9.6042164258,4.7886512992,3.8231234134,1.6700396217,3.9256977757,8.4041345855,1.9655164843,2.8174471796,7.1007497065,1.1734821862,2.0812194360,9.3993142272,5.7907887842,4.6817751413,9.9326539451,5.9277300065,1.1602084532,1.6654076821,2.0418513906,6.0731554011,26.2695346050,16.3616616047,8.4018709194,6.3116120509,2.0249940158,5.5175962775,5.9202920177,6.0078905429,29.7047971954,43.6173637695,13.1117708994,1.2457217381,4.6622897048,2.6290999399,4.1940477183,4.5838494971,0.6400696944,4.1358335872,6.6614202304,7.5113352669,13.5338437019,17.9401262610,5.6721576992,3.3351042312,1.4473833836,1.1540900570,0.9449533512,3.8561808416,1.1937802155,6.0952292231,2.4336762257,1.2543376715,0.2665483298,3.6195680423,3.9935519783,1.2443293860,5.7975335065,2.6781553212,1.2408309055,1.0482189332,0.4206968811,0.9614924207,0.6998232917,1.0394908402,4.3726302397,4.6132164766,1.8124657066,3.6059354925,3.5706631136,1.8053498011,0.8720017654,1.2183564045,1.6049834835,2.0483215509,1.0350970383,0.5897216265,1.4807298882,2.1829336138,3.5675841085,0.7274086511,0.4102523401,0.8211976785,1.4129350014,1.2628245637,1.1099134691,1.1825320560,1.6329925003,1.8871544692,0.5352611068,2.4600414708,1.5859455741,1.8272008103,0.9386249996,1.6408030424,2.1922380922,1.1778880279,0.8496526991,0.5486812267,1.2717146711,1.1935574562,0.5011847756,1.0838613392,2.0417727172,1.3339421527,1.4459571902,0.9450503629,1.0973755683,0.2111349277,0.0579317097,0.0021226500,0.0001911640,0.0001700691,0.0001662068,0.0000827596
sub-010P,salience,0.0018927840,0.0020726179,0.0005385006,0.0013435589,0.0221928937,0.8541221313,1.8497032038,9.2221896540,23.9730815214,13.3933514974,6.7257120318,8.4583489997,6.3450867976,9.7572704938,9.3209224847,2.9745571209,3.1675397248,7.5937990964,3.0926729402,5.6254735910,3.0364525971,4.9520411420,4.1270286619,4.4520310098,17.6235237604,3.7299403160,1.9644122104,2.9611818258,1.9260203120,3.0310254319,2.9121524062,4.8518639278,6.8563531702,3.4630144721,4.3296658649,3.1892658287,4.4803645200,4.8511836404,2.5421720574,2.5372825716,2.8172236957,2.1849100416,3.2932888419,3.6958431741,2.3754841419,1.6383310279,3.4425457293,3.3618588801,4.1249097643,3.4199370705,5.1265707059,8.0595589743,1.7130123086,2.4120222360,5.6041581691,5.3191382263,4.4100985287,6.3986384633,2.0348658946,3.2855348772,5.4988677907,7.8342803795,7.0516286118,12.3074348699,3.6798210650,3.4287096010,3.8726998173,2.4455303542,3.7160125684,4.1450120586,3.8698119366,7.3994496268,11.5197079387,7.7041739447,1.3969735537,3.0614504959,4.2494366350,3.8213163627,9.2314523969,5.4593183830,3.8801311913,3.2394750918,2.4477078118,6.2964682020,9.8228427527,6.0780403861,4.7267301096,2.2810105101,6.4452672641,5.8105709230,5.2679867109,2.5544929971,3.8597074547,3.3562869054,2.3078924513,2.2977965145,1.2250161136,2.5154595147,4.3078131462,3.8793899225,2.3752512667,3.2487334591,3.3188408623,2.6178954523,1.3529941750,5.2131257242,2.7009115386,2.1911665746,0.5805453003,2.3718514857,0.9714238764,2.4660509596,1.3547171524,5.6578695942,5.2018344709,1.7566152484,2.3530090184,1.2433803992,4.6402423565,7.1699029734,6.8493931236,4.7370220395,4.9984828145,2.0078714319,3.3113506542,3.4196850636,3.1608668450,1.3687465583,2.3482024849,0.3505433752,1.5165942820,2.1392198773,2.8608339063,2.0689742657,2.0678061673,2.8256079585,2.1649126713,3.8007635037,3.0425365122,6.0899364813,3.7211733899,1.1774600745,0.8081546223,3.9345922423,6.3905677312,4.8058754083,4.3168832929,2.4846389190,1.6846787518,1.7055881341,0.2851825528,0.0283514469,0.0055492879,0.0005583216,0.0006163373,0.0006268095,0.0003142089
