subject,region,timepoint_1,timepoint_2,timepoint_3,timepoint_4,timepoint_5,timepoint_6,timepoint_7,timepoint_8,timepoint_9,timepoint_10,timepoint_11,timepoint_12,timepoint_13,timepoint_14,timepoint_15,timepoint_16,timepoint_17,timepoint_18,timepoint_19,timepoint_20,timepoint_21,timepoint_22,timepoint_23,timepoint_24,timepoint_25,timepoint_26,timepoint_27,timepoint_28,timepoint_29,timepoint_30,timepoint_31,timepoint_32,timepoint_33,timepoint_34,timepoint_35,timepoint_36,timepoint_37,timepoint_38,timepoint_39,timepoint_40,timepoint_41,timepoint_42,timepoint_43,timepoint_44,timepoint_45,timepoint_46,timepoint_47,timepoint_48,timepoint_49,timepoint_50,timepoint_51,timepoint_52,timepoint_53,timepoint_54,timepoint_55,timepoint_56,timepoint_57,timepoint_58,timepoint_59,timepoint_60,timepoint_61,timepoint_62,timepoint_63,timepoint_64,timepoint_65,timepoint_66,timepoint_67,timepoint_68,timepoint_69,timepoint_70,timepoint_71,timepoint_72,timepoint_73,timepoint_74,timepoint_75,timepoint_76,timepoint_77,timepoint_78,timepoint_79,timepoint_80,timepoint_81,timepoint_82,timepoint_83,timepoint_84,timepoint_85,timepoint_86,timepoint_87,timepoint_88,timepoint_89,timepoint_90,timepoint_91,timepoint_92,timepoint_93,timepoint_94,timepoint_95,timepoint_96,timepoint_97,timepoint_98,timepoint_99,timepoint_100,timepoint_101,timepoint_102,timepoint_103,timepoint_104,timepoint_105,timepoint_106,timepoint_107,timepoint_108,timepoint_109,timepoint_110,timepoint_111,timepoint_112,timepoint_113,timepoint_114,timepoint_115,timepoint_116,timepoint_117,timepoint_118,timepoint_119,timepoint_120,timepoint_121,timepoint_122,timepoint_123,timepoint_124,timepoint_125,timepoint_126,timepoint_127,timepoint_128,timepoint_129,timepoint_130,timepoint_131,timepoint_132,timepoint_133,timepoint_134,timepoint_135,timepoint_136,timepoint_137,timepoint_138,timepoint_139,timepoint_140,timepoint_141,timepoint_142,timepoint_143,timepoint_144,timepoint_145,timepoint_146,timepoint_147,timepoint_148,timepoint_149,timepoint_150,timepoint_151,timepoint_152,timepoint_153,timepoint_154,timepoint_155,timepoint_156,timepoint_157,timepoint_158,timepoint_159,timepoint_160,timepoint_161,timepoint_162,timepoint_163,timepoint_164,timepoint_165,timepoint_166,timepoint_167,timepoint_168,timepoint_169,timepoint_170,timepoint_171,timepoint_172,timepoint_173,timepoint_174,timepoint_175,timepoint_176,timepoint_177,timepoint_178,timepoint_179,timepoint_180,timepoint_181,timepoint_182,timepoint_183,timepoint_184,timepoint_185,timepoint_186,timepoint_187,timepoint_188,timepoint_189,timepoint_190,timepoint_191,timepoint_192,timepoint_193,timepoint_194,timepoint_195,timepoint_196,timepoint_197,timepoint_198,timepoint_199,timepoint_200,timepoint_201,timepoint_202,timepoint_203,timepoint_204,timepoint_205,timepoint_206,timepoint_207,timepoint_208,timepoint_209,timepoint_210,timepoint_211,timepoint_212,timepoint_213,timepoint_214,timepoint_215,timepoint_216,timepoint_217,timepoint_218,timepoint_219,timepoint_220,timepoint_221,timepoint_222,timepoint_223,timepoint_224,timepoint_225,timepoint_226,timepoint_227,timepoint_228,timepoint_229,timepoint_230,timepoint_231,timepoint_232,timepoint_233,timepoint_234,timepoint_235,timepoint_236,timepoint_237,timepoint_238,timepoint_239,timepoint_240,timepoint_241,timepoint_242,timepoint_243,timepoint_244,timepoint_245,timepoint_246,timepoint_247,timepoint_248,timepoint_249,timepoint_250,timepoint_251,timepoint_252,timepoint_253,timepoint_254,timepoint_255,timepoint_256,timepoint_257,timepoint_258,timepoint_259,timepoint_260,timepoint_261,timepoint_262,timepoint_263,timepoint_264,timepoint_265,timepoint_266,timepoint_267,timepoint_268,timepoint_269,timepoint_270,timepoint_271,timepoint_272,timepoint_273,timepoint_274,timepoint_275,timepoint_276,timepoint_277,timepoint_278,timepoint_279,timepoint_280,timepoint_281,timepoint_282,timepoint_283,timepoint_284,timepoint_285,timepoint_286,timepoint_287,timepoint_288,timepoint_289,timepoint_290,timepoint_291,timepoint_292,timepoint_293,timepoint_294,timepoint_295,timepoint_296,timepoint_297,timepoint_298,timepoint_299,timepoint_300,timepoint_301,timepoint_302,timepoint_303,timepoint_304,timepoint_305,timepoint_306,timepoint_307,timepoint_308,timepoint_309,timepoint_310,timepoint_311,timepoint_312
sub-005C,auditory,-0.23212396,-1.2979008,-2.4941385,-0.30209643,-1.6992493,-0.13321637,-0.05741095,0.99027,1.6324918,0.96579,-1.0342009,1.002556,-0.14853361,-0.76958233,-1.2897255,0.3138542,-0.9287714,-2.012874,-1.0642612,-0.94751036,0.046916228,1.691097,0.7840958,-0.051830605,1.7980651,0.41161355,1.7712886,1.7659608,1.3779317,0.05754874,0.61613435,-1.7880756,1.7818981,1.5032713,1.5445383,-1.0055183,-0.4850766,0.49067992,-0.69637185,-1.0972611,-0.79422307,0.42663226,-1.4947286,1.0112135,-1.8316389,0.12138972,-2.1664367,-0.00039039447,1.0538584,-0.6488356,-0.7481795,0.72882056,-0.04638805,-1.0868353,0.066757455,-0.15023297,0.14502007,-1.2528447,0.9035106,0.024548922,1.2371601,0.751073,-1.5432982,0.52443755,0.23481078,1.1429372,0.81450063,0.8795817,0.27616963,0.5901387,1.5201501,-1.2522247,0.4436948,-0.48020816,-0.0055803442,-0.73759294,-0.119506635,0.4534317,-1.0547769,0.59073573,-0.30620706,-1.0353261,0.9545604,-0.09778233,-0.28797334,-0.65666646,-0.25235558,0.06721674,-1.6110891,0.055298228,0.8518178,-0.42973244,0.76834226,-0.48684487,-0.644059,0.8861036,0.06549441,1.0354409,0.301729,1.696241,-1.5131689,0.1315859,-1.2330035,-0.15353985,1.3288568,1.1729057,1.5317931,-1.1768327,0.4071355,0.84743154,-0.17322032,-0.8462374,0.20309699,-1.9889679,0.31511724,-0.7649665,-0.6657374,-1.7289653,-2.2111025,-0.28808814,0.71302104,-0.5165608,-0.9532285,1.7579693,1.8586221,-0.44893068,-1.2328887,3.2634912,2.709039,1.7593701,0.41182023,0.084049635,0.41510415,0.63880014,-0.4100979,-1.3474121,-0.9482911,-0.36242384,-0.19313043,-0.06480548,1.2406048,-0.080765724,-0.2197232,-1.0432948,-0.71173507,-1.0406538,0.1905125,1.5727615,0.34825483,0.2911424,0.048431877,-0.20509487,-1.308143,-0.5101537,-0.49152958,-1.1369665,0.3118563,-0.13314748,-0.79548615,-0.50799507,-0.5347945,-0.3780626,0.16176109,0.17459819,1.1030481,1.1357723,-0.14391777,0.5059972,-0.4902895,1.7560402,0.61317194,1.1369665,0.43471572,-0.41000605,0.7177517,-1.2982223,-0.064920306,-0.6049736,0.59275657,-0.96742046,-0.49125403,-1.9560599,-0.91719735,1.5997677,1.9922978,-0.063703194,-2.0406148,1.2877965,1.2046425,1.0822883,1.2925731,-0.011206618,-1.4289126,-0.5332559,0.37622544,-0.040761776,-0.64621764,0.73384976,0.6993113,0.83027714,-0.70429456,-0.3313301,0.01687882,0.60603,1.3197399,0.055619728,0.6854638,-0.97187555,-0.30685005,-1.2785189,-1.2743623,-1.1467723,-2.3576152,-1.8652359,0.23915106,0.9575228,-1.195916,0.024939317,-0.75437987,0.49743146,0.8012272,-0.5320847,0.30416322,0.91637063,1.6444793,0.814271,0.34026322,-0.051233534,1.9272857,0.43489945,-0.35006902,0.18286537,-0.01520242,-0.3288729,-1.1331085,0.18791753,0.98544747,0.5713538,1.8587829,1.5387971,0.124398045,0.81089526,-0.15918909,0.3099732,-0.29614866,0.36995617,0.46020618,-0.79899967,-1.0600358,-0.28776667,-0.45986173,-1.6261307,-2.0735228,-0.38283917,0.5499969,-0.61824703,-0.8958175,-0.013824557,-0.2518963,0.66922796,2.2319312,1.3120469,0.86228955,-1.1026577,-0.5155044,-0.8014339,-0.33204198,-0.14366516,-0.20100722,-0.74898326,0.28324267,-0.6546226,-1.19339,-1.0159901,-0.9074834,-0.3135786,-2.135274,0.863254,0.40084326,0.52776736,0.40148625,1.3252285,0.29033867,0.28365603,1.6829216,0.8766193,0.4383211,-0.57176715,-1.5960933,0.22750811,2.7704687,0.5173645,1.395086,1.2003253,0.81514364,-0.74615866,0.1331934,0.40226704,-0.2061053,0.24489215,-0.7498329,-0.14440003,-0.5078802,0.38793728,-0.5181683,-0.43462387,0.35018384,-0.56428075,-0.8043504,-0.99242866,-1.8326265,-0.14031236
sub-005C,auditory,-0.0003509258,0.77697676,-0.9753578,0.013605123,0.56215614,-0.8438416,0.5212868,0.16963214,-0.99023163,0.2969912,-0.83242303,-0.7743853,1.044895,0.9587563,-1.0037018,1.5735244,-0.3510068,0.87604576,-0.3424496,-1.5333028,-2.193988,-0.22337778,1.5920424,0.7955758,0.077041715,-1.4079953,1.1757364,0.09132169,1.4135292,-0.39514247,-0.7918236,-2.2012496,0.15249076,-0.013092232,0.8741022,-0.681228,0.31048837,1.4403615,-0.39411667,-0.6470262,-0.107221335,0.26095384,-0.40853164,0.36337018,0.27682647,2.3715565,-1.9493389,-0.732976,1.0419527,-0.49175504,-2.97083,0.002564458,-0.034363735,-1.5963615,0.30163422,0.22864166,0.15743072,1.0105044,0.48943353,-0.19746326,0.39220008,0.10222739,0.4840077,1.1029868,0.10606058,0.08662469,-0.7099499,-0.3411269,0.9143777,0.06613602,1.2559094,-0.58631605,-0.17346533,-0.16868734,0.76825756,1.3235571,1.4266754,1.7317379,-0.4086396,1.8081857,1.5070643,-1.4428719,1.0951585,-0.4735339,-1.0618205,-1.2584469,-0.46090055,-0.9816475,-1.7525235,-2.1302006,-1.9589489,-0.57686806,-1.0252702,-0.71054375,-0.250669,0.87156475,-1.39053,0.21063647,-1.7241524,0.3803226,0.7699312,-0.6838734,-0.165583,1.1871281,1.8102103,0.29550654,1.3606473,-0.03495761,0.9589453,2.104664,0.29110646,-0.1239308,1.3786526,-0.40596718,0.39295593,0.6063998,-0.061600976,-0.49067527,0.48236102,0.832504,0.51853335,0.733111,-1.0096135,-0.8594713,-0.5104351,0.007369442,-1.0385784,-0.3551909,1.4345847,-0.08111785,-3.367781,-1.8668714,-1.107279,-1.6424677,-0.09280638,-0.85957927,-0.52117884,-0.40988135,0.5989224,0.48735496,1.3843483,1.2586899,0.7845891,0.416171,0.67302173,1.5916106,2.0310776,2.8109968,1.1298732,0.05161309,-0.81136745,-0.3660426,-1.3820539,-0.6647345,-0.44111374,-0.36787823,0.14884654,-0.90976167,-0.217574,-0.12169027,-1.7757386,-0.20747814,0.5560824,-0.7152948,0.7010418,0.09421008,0.28743523,0.44408312,-0.47002462,0.061466005,-0.36331618,0.76887846,0.75122416,-0.59994817,-0.8765047,-0.9947937,-0.04553937,-1.2928916,0.2862205,0.24308361,0.15119503,-0.55030566,-0.25509608,0.32563215,0.345365,-0.2937249,0.010365808,2.2392037,0.08225161,1.3305486,0.302741,0.8217063,-2.4863904,-1.1085206,2.1365983,-0.26605576,-0.016115593,0.83846974,0.60175675,0.28117254,-0.27709642,-1.1381603,0.34981903,0.4629791,-0.121204376,0.13267694,1.2072928,-2.455428,-0.24796958,-0.89469886,-0.68508816,-1.1812702,-0.8330439,0.335809,-0.06413844,1.6396873,0.8157135,1.6053506,-1.1349751,0.49024335,0.087866426,-0.3661506,-1.2827148,0.8509141,0.25317946,-0.5434221,0.83142424,-0.4224337,-0.86252165,-0.6466213,0.038844787,-0.30241707,0.9726044,0.28119954,0.23898047,0.019003982,1.8375555,0.95324945,0.9899887,0.6490238,-0.36339718,0.29780105,0.74371976,0.65110236,-0.709383,-0.29205126,0.74666214,-1.3119767,-2.0967007,0.600704,-0.7809719,-1.618146,-1.8756715,-1.1098703,-0.3136197,-0.6381451,-1.2276194,0.37832502,-0.49504834,0.5283593,1.5827833,1.636637,1.9952291,-1.9447229,-0.3552179,-0.6060759,0.1329199,0.9990588,2.4984298,0.0064246417,-0.44967094,1.5680984,-0.12700815,-1.4280791,-0.86446524,1.5216143,-0.7640195,0.4229196,0.0026994294,0.29969063,1.0676513,1.4620379,-1.5082251,-0.8661659,-0.22758888,-0.46052265,0.23676695,-1.660473,-0.7548414,-0.25609484,1.3983854,-1.3931215,1.0009484,0.8400624,0.31251293,0.060899124,-0.9179949,1.257799,-0.3117841,0.0024294865,-0.9989508,-0.4601987,-0.01201246,-0.515753,0.23663197,0.9068193,1.6519698,0.16874133,0.29307705,0.38113242,-0.92979145,0.12590139
sub-005C,auditory,-0.10847709,-0.5882271,-0.46752557,0.5453229,0.05133079,0.7586572,1.8176143,0.61341774,0.8643452,1.8146769,0.10930788,-0.11752674,-1.7247739,-1.4013009,-1.6253464,-0.41776735,-2.2084107,-2.3494964,0.3406228,-0.6456701,-1.1805191,1.2576044,0.75343513,-2.9670977e-05,1.3156705,1.1106737,2.5326848,1.6200056,0.98875564,1.0005647,0.09613396,-1.0036504,0.70177794,0.58615017,1.5352653,-0.43681613,0.5597727,-1.8672836,-1.5527712,-0.54455143,-0.34628996,-0.2951372,-1.0456052,1.5962392,-1.7715946,-0.27911487,-2.586063,0.27772033,0.8050626,-1.2198628,-0.8896546,0.95763075,0.00044506465,-1.011899,1.1312653,0.41165513,0.73186433,0.31080347,1.8028085,-0.67940605,0.5038132,0.6146046,-0.7132309,0.14351851,-0.97872686,0.424562,-0.20286047,0.15687045,0.9285829,1.0802016,0.495713,-1.0887468,0.5241378,0.15179671,0.8389172,0.2311369,0.41061664,0.80693185,-0.8264554,0.6102133,-0.019790541,-0.9729113,-1.0429348,-1.3457865,-0.68673474,-1.0430535,-0.88558966,-0.5999175,-1.7517151,0.09746916,1.3372413,-0.14696035,0.98943806,0.28220066,-0.53799415,-0.13731728,0.63798535,1.5466887,0.6628793,0.6549275,0.27282465,-0.059787016,-1.5722057,0.8135485,0.56701237,0.68528086,1.5824422,-1.4930435,-0.6707718,0.37934345,-1.119664,-0.5313479,0.7768455,-0.95887697,0.4761895,0.3651607,-0.9944228,-1.2085582,-0.63902384,-0.4078276,-0.30635282,-0.33305672,-0.86404854,0.5891172,2.1064317,-0.2614013,-0.8087418,2.2144933,2.047861,2.073942,0.24837574,-0.44473827,0.6454031,0.16488162,-0.3295852,-0.6118749,-1.4349774,-0.8502812,-1.1149462,-0.23324355,1.2860291,-0.9984877,-0.61641455,-1.0019592,0.18372269,0.61065835,-0.7287192,1.2742795,1.9564449,0.124855466,-0.7003834,-0.25683197,-1.3594055,-0.25950235,-0.2033352,-0.45814955,0.5587935,0.39382288,0.5601287,-1.0737333,-1.5266014,0.1716466,0.33842716,-0.21256287,0.28504908,0.3986889,0.12156199,0.96371335,-1.0872929,0.268374,0.9820797,0.40613633,0.7449789,-0.40150765,0.25499237,-0.328161,-0.3036231,-1.0754542,0.30368245,-0.78191924,-0.91270894,-0.8025406,0.15900676,2.2792354,1.909535,0.077856645,-0.7283038,0.7312709,1.1183585,1.0672057,0.33813044,-0.36765307,-1.9309279,0.030561106,-0.6691992,-0.45117688,-0.10708255,-0.22760606,0.8056857,0.24288662,-1.1558626,-0.4401986,-0.19369213,1.5939249,2.4288068,-0.3339765,0.13016658,-0.8368699,-0.5583188,-1.2195069,-0.09749883,-0.73423797,-2.6575403,-2.0375059,0.23718978,0.34468773,-0.5194498,-0.17363456,-0.1540517,-0.45129555,0.05230993,-0.3610661,-2.2184691,2.5750551,3.216245,1.7441194,0.58704025,-0.42675766,0.9060626,0.37367627,-0.10221651,0.009287016,-0.019968567,-0.77150476,-0.7741751,0.31359255,0.85615605,0.57214546,2.6420522,0.84458435,0.6871798,1.8610526,-0.03429965,-0.2658223,-1.0480976,0.18274355,-0.41744098,-1.4334346,-1.2284378,-0.72050035,-0.8525362,-1.704479,-1.3610374,0.5590605,-0.13992833,-0.81031436,-0.17422797,-0.5761807,-0.40032083,1.0029976,1.9456149,0.6398546,1.0625473,-0.37391365,-1.0701728,-1.0591649,-0.17324883,0.684005,0.0477406,-1.2206343,0.009969448,-0.001275852,-0.5612562,-0.45969245,0.9216992,-0.20704408,-3.1951785,1.042371,0.11877292,-0.13236223,0.550456,0.80443954,0.1276742,-1.0594913,0.6659354,0.9924645,0.78218627,0.011126616,-1.0663452,0.94867015,1.9284354,0.78218627,1.2105461,0.26276618,1.2433326,-0.4691278,-0.18461281,0.5792071,-1.0410359,-0.3169157,-0.9427953,-0.16618714,-0.16657287,-0.5884645,0.38287428,-0.00667597,0.8673123,0.42040807,-1.076285,-0.5157706,-1.0382172,-0.19134814
sub-005C,auditory,0.06650891,1.5935814,0.4620008,0.50516576,-0.25349262,-0.41268045,1.5560685,-0.14424458,-0.2692488,0.72397155,-0.5629255,-0.29801258,0.17575696,1.2983562,0.01296885,1.22244,-0.86728704,-0.49928138,-0.86082196,-1.6811502,-1.9168736,-1.0969712,0.37249637,0.864461,-0.23955595,-1.8122324,0.91676223,0.35468838,2.425717,-0.43037227,-2.1266592,-2.127201,-0.6930786,-0.08493629,1.046141,-1.168087,1.049509,1.4360195,-0.18198974,0.3147753,-0.079361625,1.189263,-0.31229767,0.6280795,-0.28032073,1.8921746,-0.6794129,-0.3354093,-0.07835509,-0.62691814,-1.6885444,-0.38565877,-0.4208876,-1.6922221,-0.20157853,-0.4528258,-0.047887966,0.81115323,1.0820667,0.1591491,0.02047917,0.12566236,1.2066064,0.25643483,0.13677298,-0.4340887,-0.13104346,-0.19766851,1.1203538,1.2714894,0.8714293,-0.850292,-0.57798487,0.7256749,0.09244661,0.8916375,0.8253996,2.2743106,0.9936462,2.320921,2.0716481,-0.49591336,-0.19379722,-2.0522916,-1.4084172,-1.0445538,-0.16116217,-0.39963415,-0.65719163,-0.21652174,-1.1581764,-1.4496852,-0.79435176,-0.5332327,-0.91703326,-0.3025033,-0.76001334,-0.080058455,-2.1767151,-1.3810858,0.03615793,-1.0514448,-0.32716346,0.81006926,0.14083785,-0.19608128,0.70271814,0.11761005,0.90692914,2.087714,-0.6224274,-0.47539547,1.1289093,0.5952896,1.8363118,0.47295657,0.29886425,0.83314216,1.5943943,0.93534446,0.7557162,0.40842202,-1.8881485,-0.68483275,0.67383826,-0.5347038,-1.0881834,0.94684225,0.81970876,-0.6271117,-3.4299707,-2.1815543,-0.030776825,-0.85575056,-0.42530087,-0.96449536,0.548021,-0.1469932,0.56137705,0.97413486,1.5430223,1.1580216,0.4030022,1.1160179,2.1366472,2.3893654,1.5553329,1.865695,0.22430305,-0.16398822,-2.1928585,-1.0184612,-1.2781479,-1.2112906,-1.0750984,-2.1043992,-0.562732,-0.22685811,-0.18520293,-0.8748361,-1.2705989,0.1651496,-0.55971235,0.03782259,1.0993714,0.31551084,0.9215239,-0.16290425,-1.1305354,-0.29557365,0.07881964,-0.59246355,0.032364056,-0.54647255,-0.6081423,0.32004026,0.8583443,-0.16410436,1.7645767,0.066779904,0.20103654,-0.7493673,0.8329099,2.1446607,-0.27943033,0.18818383,0.091556214,1.724741,0.050520446,1.0946097,-0.80480427,-0.64248073,-2.7801344,-0.8468853,1.247797,-0.08493629,0.7861446,0.7971391,1.0808666,0.9275632,-0.6399644,-1.2408286,-0.16762723,0.43083683,0.17506012,-0.49029997,0.3162851,-1.655135,-0.92129165,-0.962521,0.45770365,-1.8632947,-1.49436,-0.3004515,1.1555827,0.2116439,0.56246096,1.0462959,-0.064882964,1.3197258,0.5908376,0.21632817,-2.34802,1.8182329,0.6194852,0.10862864,0.3210081,-0.6180141,-0.0023614923,0.00557467,-1.0328238,-0.7578067,0.42607513,-0.026479684,0.53675556,-0.044907063,0.8308581,-0.49734575,0.5816239,1.2867036,0.40218922,0.9114973,0.55576366,0.2193865,-0.651617,0.5111663,1.0400631,-0.6306733,-0.89055353,0.8453368,-0.36119217,-2.403728,-0.57163596,-0.44272172,-1.00406,-1.3404372,-1.0040988,-0.5589768,-1.0243456,1.4258767,1.689009,0.18218331,0.81746346,-1.0286815,-0.23111653,0.20521754,-0.031512372,0.8555957,0.88521117,-0.2500859,-0.5662936,-0.65812075,-0.6360931,-0.44113448,0.076767854,1.1227927,-1.6821179,1.530634,1.6045371,0.08683323,1.9737816,1.4683062,-1.0933322,-0.7168097,-0.20440456,-0.67585135,0.11052558,-1.271257,-0.72892684,0.58646303,0.24033022,-1.1958054,0.42886245,0.32197592,0.47241458,-0.84138805,-0.102163576,1.2455516,-0.2551573,-0.031280093,-0.68599415,-0.21899937,0.03224792,-0.24346597,0.21868967,0.7213778,0.7131319,0.48929343,0.26696476,0.5208445,-1.5805738,0.13545674
sub-005C,visual,-0.08599097,1.6486676,0.65873665,0.9097465,-0.40429392,-0.7090604,0.9213232,0.08667267,-1.0578692,0.9550914,0.65510905,0.5676938,0.593586,0.6850671,-0.6581401,0.88541245,-0.68662524,-0.68314373,-1.8314593,-2.5081148,-1.3406144,-0.10319161,1.1046627,1.0426406,1.0031023,-1.0557023,-0.079953104,-1.1366658,2.0327663,0.609265,-0.61429256,-0.4919161,0.4558471,0.9875572,-0.3649869,-2.0817144,0.52768075,1.3268588,0.23155724,-0.5730865,0.06538187,0.8969769,-0.7326275,1.2381045,0.49831915,-0.22952433,-1.3125067,-0.19094768,-1.6271577,-0.25682864,-1.5426396,-1.3966838,-2.2828023,-1.155875,0.73169017,0.8885896,2.3108857,1.6587591,2.4745898,0.40110457,0.61176056,0.22646888,2.0978196,1.7060395,-0.06406717,0.055509463,-0.34760365,0.36904055,-0.6265387,-0.37736696,0.25996932,-2.1219466,-1.1173348,-0.23439358,-0.5752655,-0.46560997,-0.7000522,0.78650576,-0.575229,0.98895705,1.9130435,-1.7221446,-0.5179057,-0.23378491,-0.12579711,-0.46050942,0.7741988,0.024784489,-0.146321,1.7891089,0.52513653,-0.15126328,-0.06474887,-0.19242063,-0.11389178,0.5035171,-0.92932093,0.34284398,-0.793481,-0.8495991,0.018028403,-0.54271454,-1.5213732,-1.4198493,-1.4515116,-0.072649226,0.9506361,0.2894283,-0.026573937,1.081205,0.20807527,0.082716405,1.3113989,0.1347687,0.60260636,-0.5964102,0.78280514,0.28505814,1.5374904,0.3543354,0.42363703,2.3889399,-0.63643545,-2.2081566,-0.7767186,-1.7196856,-1.0868168,1.2037154,0.30408472,-0.2794585,-2.0917573,-0.52880067,1.7507635,2.0298083,0.71803194,-0.112199716,0.1787989,0.13856672,-0.72732,0.1402953,0.82189304,0.2183859,-0.5711145,-0.5977371,0.17115417,-0.46212846,1.1467208,0.6251023,-0.37887642,0.3721447,-1.5943998,-0.65191966,0.3102078,-1.9161355,-2.039778,-1.4983537,-0.7428773,0.39197472,0.6542447,0.8784616,0.5379183,0.8832334,1.4337753,0.7904864,0.49443594,1.0623245,0.8382416,-0.41881645,-1.2735283,-0.869843,0.23562306,0.5338038,1.1868312,1.356902,-0.38370916,-0.5272912,-1.3267492,-1.0869629,-0.65333176,-0.22912261,1.8807847,-0.5105531,0.8208705,0.5584544,1.0035892,0.18757573,-0.44064286,0.33909464,-1.1126969,0.34023893,-1.6333416,-0.72350985,-1.546389,-0.21047337,1.4845982,-0.37253422,-0.25511223,0.07355004,0.3555527,0.36431736,-0.7490734,-0.6445306,-0.5932209,-0.84074926,-0.14208475,-0.528192,-0.21647473,-0.75798416,-0.8082105,-0.43611446,1.1114309,1.4277253,1.1538421,1.4400079,1.9220881,1.7152545,0.52513653,0.4362362,0.72677225,0.59622765,-0.04090171,-0.041778173,-0.06377502,0.708963,-0.85148597,-1.0642114,-0.8774877,-0.15961406,0.013889539,-0.94993,-1.1560576,-1.721268,-0.7883196,-1.3091955,-1.0176857,-1.2305328,0.14778177,-1.0286171,0.7076239,1.2286094,0.13890757,1.2907654,1.320334,1.6354963,0.9603624,2.1353858,1.6326112,0.8573899,0.38956442,1.2993962,-0.6290464,-1.5317934,-1.8693786,-0.92834705,-1.0883385,-1.14554,-1.1935143,-2.3177392,-1.8263465,-0.2708521,0.40509734,-0.9866077,0.5808773,0.34034848,1.0760802,0.59978217,0.9831383,1.3802136,1.2234237,0.6556081,0.59798056,1.7741481,1.1308593,0.19575606,-0.71126366,0.17167762,0.39671007,0.029702432,-0.008703786,-1.6808289,-1.183581,1.1602695,-1.5578316,-1.458438,-0.6146212,-1.302902,-0.8933128,-1.3936284,0.2902926,1.3178141,1.4166964,-0.36504775,-0.17446527,0.6232398,0.14118394,-0.6787858,-0.2986068,0.9984643,-0.1820613,-0.5185874,0.029434623,0.9242691,0.083373755,-1.0651243,-0.13412352,0.36210185,-0.42911494,0.3320951,0.4584765,0.67373395,-0.46074072,0.2878458
